inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension
2022-11-18 08:28:41;19.441045694444433;19.427239999999998;19.453305;0.02606500000000267;0.0
2022-11-18 08:36:13;19.427995222222226;19.4227;19.438499999999998;0.015799999999998704;10000.00000000082
2022-11-18 08:43:57;19.42459293055555;19.415660000000003;19.43246;0.016799999999996373;18511.904761908758
2022-11-18 08:51:22;19.43870254166667;19.4309;19.449550000000002;0.018650000000000944;13297.58713136662
2022-11-18 09:25:01;19.44488319444444;19.438090000000003;19.44815;0.010059999999995739;18389.66202784079
2022-11-18 09:33:43;19.448748583333344;19.4443;19.462;0.01770000000000138;24971.75141242743
2022-11-18 10:03:12;19.46777588888889;19.44737;19.5005;0.053129999999999455;7302.842085450856
2022-11-18 10:12:10;19.502318125000002;19.49445;19.508499999999998;0.014049999999997453;9466.19217082022
2022-11-18 10:21:18;19.502987819444456;19.489739999999998;19.5263;0.03656000000000148;16575.492341356003
2022-11-18 10:29:54;19.527283555555567;19.51641;19.535;0.018589999999999662;9037.116729424586
2022-11-18 10:39:16;19.52412343055554;19.50544;19.5367;0.03125999999999962;13371.721049264397
2022-11-18 10:48:52;19.510839958333346;19.505879999999998;19.52047;0.01459000000000188;12405.757368058717
2022-11-18 10:57:53;19.497727263888873;19.48479;19.5098;0.0250099999999982;14314.274290284917
2022-11-18 11:07:01;19.483943458333325;19.47522;19.488599999999998;0.013379999999997949;14125.560538118758
2022-11-18 11:16:02;19.481301819444422;19.47296;19.48611;0.013149999999999551;23346.007604563536
2022-11-18 11:25:35;19.473889374999985;19.466099999999997;19.480629999999998;0.014530000000000598;21059.87611837491
2022-11-18 11:35:15;19.485581875000012;19.4794;19.497590000000002;0.018190000000004147;17482.133040127956
2022-11-18 11:44:44;19.490517638888864;19.4863;19.4981;0.01180000000000092;22796.610169489748
2022-11-18 11:54:55;19.497585444444443;19.4861;19.50775;0.021650000000001057;19491.91685912145
2022-11-18 12:04:09;19.492013277777772;19.4815;19.5021;0.020599999999998175;7233.009708738505
2022-11-18 12:16:41;19.48427919444444;19.477400000000003;19.4944;0.016999999999995907;15823.529411768515
2022-11-18 12:26:03;19.490022791666675;19.4824;19.4955;0.013100000000001444;18625.95419847123
2022-11-18 12:35:10;19.48143727777777;19.4754;19.48742;0.012019999999999698;25457.57071547485
2022-11-18 12:44:09;19.48227294444444;19.4784;19.487099999999998;0.008699999999997488;28505.747126445014
2022-11-18 12:53:46;19.48512094444444;19.47873;19.48926;0.010530000000002815;57834.75783474238
2022-11-18 13:02:16;19.47949287500002;19.4726;19.4873;0.014700000000001268;26666.66666666437
2022-11-18 13:11:47;19.477306027777765;19.470100000000002;19.48673;0.016629999999999256;20805.772699940797
2022-11-18 13:20:46;19.473787694444447;19.469810000000003;19.4805;0.010689999999996758;29653.88213284342
2022-11-18 13:29:44;19.473426430555556;19.456470000000003;19.48415;0.027679999999996596;18424.855491331746
2022-11-18 13:39:27;19.45374211111112;19.44887;19.460729999999998;0.01185999999999865;16610.45531197491
2022-11-18 13:48:43;19.460704125;19.4538;19.464935;0.011134999999999451;26044.005388416193
2022-11-18 13:57:37;19.463793152777807;19.461599999999997;19.465600000000002;0.0040000000000048885;63749.99999992209
2022-11-18 14:06:23;19.46428094444445;19.4572;19.46631;0.00910999999999973;109659.71459934465
2022-11-18 14:15:50;19.469751805555582;19.4658;19.4737;0.007899999999999352;42911.392405066814
2022-11-18 14:25:26;19.4632163888889;19.46015;19.4682;0.008050000000000779;56273.29192546039
2022-11-18 14:34:08;19.44931659722222;19.44136;19.46076;0.019400000000000972;27835.051546390358
2022-11-18 14:43:26;19.44342883333334;19.436205;19.447899999999997;0.011694999999996014;15904.232578030218
2022-11-18 14:52:16;19.447125652777792;19.44195;19.4529;0.010950000000001125;29589.04109588737
2022-11-18 15:01:32;19.437455402777815;19.432850000000002;19.4422;0.009349999999997749;41818.181818191886
2022-11-18 15:10:41;19.432394569444472;19.42913;19.439565;0.010435000000001082;33636.79923334582
2022-11-18 15:19:49;19.43177076388887;19.4284;19.435200000000002;0.006800000000001916;45441.17647057543
2022-11-18 15:28:14;19.43216006944444;19.427149999999997;19.43516;0.008010000000002293;79900.1248439222
2022-11-18 15:36:47;19.429205722222214;19.425649999999997;19.431910000000002;0.006260000000004595;79552.71565489368
2022-11-18 15:44:55;19.43085466666665;19.4284;19.435045;0.006644999999998902;72084.27389015487
2022-11-18 15:54:04;19.43408245833335;19.42999;19.442300000000003;0.01231000000000293;54346.06011371574
2022-11-18 16:03:03;19.442511750000026;19.437289999999997;19.447290000000002;0.010000000000005116;44799.99999997708
2022-11-18 16:11:36;19.44877601388891;19.43807;19.45722;0.01914999999999978;45744.125326371286
2022-11-18 16:22:26;19.450843305555594;19.433860000000003;19.45763;0.02376999999999896;25620.53007993381
2022-11-18 16:30:31;19.452011722222217;19.447499999999998;19.455669999999998;0.008169999999999789;56548.34761322056
2022-11-18 16:38:32;19.451967208333343;19.44551;19.456235;0.010725000000000762;55571.095571091624
2022-11-18 16:46:44;19.454371611111124;19.43775;19.458350000000003;0.020600000000001728;26990.291262133658
2022-11-18 16:54:37;19.459841958333357;19.439500000000002;19.46732;0.0278199999999984;10172.537742631785
2022-11-18 17:02:29;19.45612059722225;19.445;19.466735;0.021734999999999616;13204.508856683004
2022-11-18 17:03:49;19.445009722222142;19.445;19.4454;0.00039999999999906777;62500.000000145665
2022-11-18 17:03:49;19.444999999999922;19.445;19.445;0.0;0.0
2022-11-18 17:03:49;19.444999999999922;19.445;19.445;0.0;0.0
