_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639fa6b81378fdf8812d2242;2022-12-18 18:48:08;100.0;99.99989063653975;100.00003827962875;-0.00010936346025403054;3.827962875391222e-05;0.00014764308900794276
639fb68c1378fdf8812e03f2;2022-12-18 19:55:40;99.99989063653975;99.89132964908829;99.99993316941406;-0.1085609874514546;4.253287431765784e-05;0.10860363909846993
639fc6021378fdf8812ee5a2;2022-12-18 21:01:38;99.89132964908829;99.78771081760603;99.89137213578846;-0.10361883148226525;4.248670016693268e-05;0.10377408985002765
639fd4ec1378fdf8812fc752;2022-12-18 22:05:16;99.78771081760603;99.81517228522598;99.78775326023407;0.027461467619957602;4.244262804320442e-05;0.027477356447259765
639fe4ef1378fdf88130a902;2022-12-18 23:13:35;199.81517228522597;199.88814513804624;199.81525727245503;0.07297285282027133;8.498722905869727e-05;0.03647764319276462
639ff48a1378fdf881318ab2;2022-12-19 00:20:10;299.88814513804624;300.00513550548885;299.8882726892336;0.11699036744261093;0.00012755118734730786;0.03896880158482712
63a003fa1378fdf881326c62;2022-12-19 01:26:02;400.00513550548885;400.12580853131095;400.0053056393565;0.12067302582210004;0.00017013386764119787;0.03012533621654098
63a012fb1378fdf881334e12;2022-12-19 02:30:03;500.12580853131095;499.8779550740354;500.1260212494252;-0.2478534572755393;0.00021271811425549458;0.0496007546817621
63a023101378fdf881342fc2;2022-12-19 03:38:40;499.8779550740354;498.7192531455979;499.8781676867303;-1.1587019284374946;0.00021261269489514234;0.23183949789519054
63a0336b1378fdf881351172;2022-12-19 04:48:27;498.7192531455979;497.8817349330445;498.71946526546304;-0.8375182125533911;0.00021211986512525982;0.1679763368136795
