_id;inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639a0ea56126e408840ad60a;2022-12-14 12:57:48;0.9247861848611111;0.9245;0.9251;0.0006000000000000449;0.0;0.0;-3.830484344735741e-05;0.0;0.0
639a10526126e408840ae152;2022-12-14 13:04:57;0.9247410440277779;0.9245;0.9252;0.0007000000000000339;828571.4285713884;-4.881218391033683e-05;-3.830484344735741e-05;-3.830484344735741e-05;-1.0507340462979416e-05
639a11e56126e408840aec9a;2022-12-14 13:11:38;0.9241179569444444;0.92355;0.9247000000000001;0.0011500000000000954;537391.3043477815;-0.0006737962885475176;-3.830484344735741e-05;-3.830484344735741e-05;-0.0006354914451001603
639a13816126e408840af7e2;2022-12-14 13:18:32;0.92368299125;0.9235;0.9238999999999999;0.00039999999999995595;865000.0000000952;-0.00047068200674581717;-3.4262668361195495e-05;-3.830484344735741e-05;-0.0004323771632984598
639a15146126e408840b032a;2022-12-14 13:25:15;0.9232826234722222;0.9229;0.9238;0.0008999999999999009;1093333.3333334539;-0.00043344716918077567;-3.112701569968569e-05;-3.4262668361195495e-05;-0.00039918450081958016
639a168f6126e408840b0e72;2022-12-14 13:31:34;0.9230188795833333;0.9226;0.9233;0.0007000000000000339;479999.9999999767;-0.00028565888947099886;-3.830484344735741e-05;-3.112701569968569e-05;-0.0002545318737713132
639a182c6126e408840b19ba;2022-12-14 13:38:27;0.9222541231944444;0.9218;0.9228000000000001;0.001000000000000112;626999.9999999298;-0.0008285381868180935;-3.830484344735741e-05;-3.830484344735741e-05;-0.0007902333433707361
639a19956126e408840b2502;2022-12-14 13:44:28;0.9219125;0.9215899999999999;0.9223;0.0007100000000000994;607042.2535210417;-0.0003704219757360647;-3.830484344735741e-05;-3.830484344735741e-05;-0.00033211713228870727
639a1b256126e408840b304a;2022-12-14 13:51:09;0.9221781506944444;0.9218999999999999;0.9225;0.0006000000000000449;1033333.333333256;0.0002881517437331602;-3.830484344735741e-05;-3.830484344735741e-05;0.00032645658718051757
639a1cc06126e408840b3b9a;2022-12-14 13:57:59;0.9221708177777777;0.921995;0.9225;0.0005049999999999777;1194059.4059406468;-7.951735422539575e-06;-6.41763035883861e-06;-3.830484344735741e-05;3.0353108024817836e-05
639a1e656126e408840b46e2;2022-12-14 14:05:01;0.9249895273611112;0.9221;0.92673;0.004630000000000023;94600.4319654423;0.0030566024525976363;-3.830484344735741e-05;-6.41763035883861e-06;0.003063020082956475
639a20116126e408840b522a;2022-12-14 14:12:09;0.9263819218055556;0.92548;0.9269499999999999;0.0014699999999999713;123129.25170068267;0.0015053083340486357;-3.830484344735741e-05;-3.830484344735741e-05;0.001543613177495993
639a21946126e408840b5d72;2022-12-14 14:18:35;0.92556415;0.92489;0.92618;0.0012900000000000134;393798.44961239904;-0.000882758812868092;-3.830484344735741e-05;-3.830484344735741e-05;-0.0008444539694207347
639a231d6126e408840b68ba;2022-12-14 14:25:08;0.9254275555555557;0.92483;0.9259999999999999;0.0011699999999998933;458119.65811969986;-0.00014757966203029805;-3.830484344735741e-05;-3.830484344735741e-05;-0.00010927481858294063
639a24bd6126e408840b7402;2022-12-14 14:32:04;0.9252374541666667;0.9244749999999999;0.92582;0.0013450000000000406;486245.3531598366;-0.00020542006529603753;-3.830484344735741e-05;-3.830484344735741e-05;-0.00016711522184868012
639a26576126e408840b7f4a;2022-12-14 14:38:54;0.9263212916666667;0.924555;0.92741;0.002854999999999941;286164.6234676066;0.0011714155054133016;-3.830484344735741e-05;-3.830484344735741e-05;0.001209720348860659
639a27e06126e408840b8a92;2022-12-14 14:45:27;0.9262541587500001;0.92325;0.92738;0.004129999999999967;92736.07748184094;-7.24726045601452e-05;-3.830484344735741e-05;-3.830484344735741e-05;-3.4167761112787785e-05
639a29866126e408840b95da;2022-12-14 14:52:30;0.9251940972222223;0.92417;0.92613;0.0019599999999999618;128571.42857143108;-0.0011444607484497422;-3.830484344735741e-05;-3.830484344735741e-05;-0.0011061559050023848
639a2b0a6126e408840ba122;2022-12-14 14:58:57;0.9242771111111111;0.92351;0.92523;0.0017199999999999438;287209.3023255908;-0.0009911283630801083;-3.830484344735741e-05;-3.830484344735741e-05;-0.0009528235196327509
639a2cba6126e408840bac72;2022-12-14 15:06:09;0.9240496250000001;0.9233;0.9250700000000001;0.0017700000000000493;277401.1299434951;-0.0002461232766410692;-3.830484344735741e-05;-3.830484344735741e-05;-0.0002078184331937118
639a2e4f6126e408840bb7ba;2022-12-14 15:12:55;0.9230447083333333;0.92182;0.9238299999999999;0.0020099999999999563;189552.23880597428;-0.0010875137432871092;-3.830484344735741e-05;-3.830484344735741e-05;-0.0010492088998397518
639a30156126e408840bc302;2022-12-14 15:20:29;0.9225440138888888;0.9217599999999999;0.923285;0.0015250000000001096;228852.459016377;-0.0005424379121879292;-3.830484344735741e-05;-3.830484344735741e-05;-0.0005041330687405719
639a31b66126e408840bce4a;2022-12-14 15:27:25;0.9231389731944445;0.92264;0.923845;0.0012050000000000116;315352.69709543267;0.0006449115669263875;-3.830484344735741e-05;-3.830484344735741e-05;0.0006832164103737449
639a337c6126e408840bd992;2022-12-14 15:34:59;0.9244487222222222;0.9235;0.92519;0.0016899999999999693;311834.3195266329;0.0014187994070333958;-3.830484344735741e-05;-3.830484344735741e-05;0.0014571042504807532
639a34f26126e408840be4da;2022-12-14 15:41:13;0.924162361111111;0.92357;0.9249;0.0013300000000000534;206766.91729322477;-0.00030976419159601214;-3.830484344735741e-05;-3.830484344735741e-05;-0.0002714593481486547
