_id;inserttime;avgfxrate;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639f2d7fa668eef17e1b7730;2022-12-14 23:35:34;0.12858210974999998;6.610561933187117e-05;0.0;0.0;-3.6957281309798475e-06;0.0;0.0
639f2dbda668eef17e1b7740;2022-12-14 23:43:00;0.1285849047638889;6.610418241262697e-05;1497635.9495989983;2.1737191078540962e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;2.543291920952081e-05
639f2dfca668eef17e1b7750;2022-12-14 23:50:55;0.1285851265277778;5.657730560641038e-05;1113520.6833331757;1.724649478089895e-06;-3.6957281309798475e-06;-3.6957281309798475e-06;5.420377609069742e-06
639f2e3ba668eef17e1b7760;2022-12-14 23:58:42;0.12858452930555556;3.98570498929632e-05;3035849.374826978;-4.644566897888226e-06;-3.6957281309798475e-06;-3.6957281309798475e-06;-9.488387669083784e-07
639f2e79a668eef17e1b7780;2022-12-15 00:07:17;0.12858003779166666;6.0701490947401324e-05;2685271.769374524;-3.493043769072579e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-3.123470955974595e-05
639f2eb8a668eef17e1b7790;2022-12-15 00:15:15;0.12857998198611112;0.00015562298027212485;1150215.7309093922;-4.3401414788947577e-07;-3.6957281309798475e-06;-3.6957281309798475e-06;3.2617139830903717e-06
639f2ef6a668eef17e1b77a0;2022-12-15 00:22:45;0.12857675913888889;0.00018129248361899793;226153.88780356222;-2.506492202325947e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-2.136919389227962e-05
639f2f34a668eef17e1b77b0;2022-12-15 00:30:26;0.12858113741666666;7.97162025937744e-05;62722.50605663553;3.405185981583894e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;3.7747587946818784e-05
639f2f72a668eef17e1b77c0;2022-12-15 00:38:20;0.12858686763888888;9.483861162432159e-05;1075511.3160454773;4.456502981190336e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;4.82607579428832e-05
639f2fb0a668eef17e1b77e0;2022-12-15 00:46:32;0.12859811356944445;9.836847251395948e-05;1260566.488743669;8.745784668425167e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;9.115357481523152e-05
639f2fefa668eef17e1b77f0;2022-12-15 00:54:23;0.128602768625;0.00018584358840404875;543467.7669934597;3.6198474661439515e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;3.989420279241936e-05
639f302da668eef17e1b7800;2022-12-15 01:02:57;0.12864736044444444;0.0005469214429034171;780733.6968417336;0.0003467407422189116;-3.6957281309798475e-06;-3.6957281309798475e-06;0.00035043647034989144
639f306ba668eef17e1b7810;2022-12-15 01:11:42;0.1286453304722222;0.00013315679579781284;262848.0190612614;-1.57793538493199e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-1.2083625718340053e-05
639f30a9a668eef17e1b7820;2022-12-15 01:19:11;0.12864695358333333;6.428446045282856e-05;793348.806861705;1.261694540461321e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;1.6312673535593058e-05
639f30e8a668eef17e1b7840;2022-12-15 01:26:37;0.128642805375;0.00017078296711554465;1077390.814246208;-3.2244901397102317e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-2.854917326612247e-05
639f3126a668eef17e1b7850;2022-12-15 01:34:26;0.12862345393055555;0.00017687287430719013;293996.4661267798;-0.00015042772417815244;-3.6957281309798475e-06;-3.6957281309798475e-06;-0.0001467319960471726
639f3164a668eef17e1b7860;2022-12-15 01:42:28;0.12863645458333334;0.00025987967492017836;323226.50867483375;0.00010107528899673613;-3.6957281309798475e-06;-3.6957281309798475e-06;0.00010477101712771598
639f31a2a668eef17e1b7870;2022-12-15 01:49:33;0.12863319888888888;0.00013503512429182798;199947.9775473053;-2.53092675400568e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-2.1613539409076953e-05
639f31e0a668eef17e1b7880;2022-12-15 01:56:45;0.1286368691111111;0.00014731390876453622;821375.2592323385;2.8532464821887012e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;3.222819295286686e-05
639f321ea668eef17e1b78a0;2022-12-15 02:04:11;0.1286361751388889;0.00016468928726434174;1111183.3868481552;-5.3948158643073895e-06;-3.6957281309798475e-06;-3.6957281309798475e-06;-1.699087733327542e-06
639f325ca668eef17e1b78b0;2022-12-15 02:12:25;0.1286309435;6.817955121343943e-05;132004.38899671045;-4.067004389109095e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-3.697431576011111e-05
639f329aa668eef17e1b78c0;2022-12-15 02:20:21;0.12862866108333335;9.197017134737982e-05;1446121.0417630596;-1.774391607930429e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-1.4048187948324444e-05
639f32d8a668eef17e1b78d0;2022-12-15 02:27:18;0.12862667798611113;6.472218773211753e-05;448068.9083012739;-1.5417226654708706e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-1.1721498523728858e-05
639f3316a668eef17e1b78e0;2022-12-15 02:35:07;0.12862538619444444;0.0001682793781257599;1259809.7423533765;-1.0042952884397026e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-6.3472247534171784e-06
639f3354a668eef17e1b7900;2022-12-15 02:43:26;0.12862232652777777;0.00018900295661149877;830674.836069989;-2.378742452940576e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;-2.0091696398425913e-05
639f3393a668eef17e1b7910;2022-12-15 02:50:23;0.12862570370833334;0.00020769565669851166;813690.5830694294;2.6256565611414273e-05;-3.6957281309798475e-06;-3.6957281309798475e-06;2.995229374239412e-05
