_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639fa6b81378fdf8812d2244;2022-12-18 18:48:08;100.0;100.00312580686374;99.81620261351512;0.0031258068637356473;-0.18379738648488342;0.18692319334861907
639fb68c1378fdf8812e03f4;2022-12-18 19:55:40;100.00312580686374;100.08107694476803;99.77412457088393;0.07795113790429298;-0.22900123597980837;0.3069427794456337
639fc6021378fdf8812ee5a4;2022-12-18 21:01:38;100.08107694476803;100.23366678862939;99.80411508260634;0.15258984386136376;-0.2769618621616843;0.42920372075942564
639fd4ec1378fdf8812fc754;2022-12-18 22:05:16;100.23366678862939;100.19921589319539;99.9542538050626;-0.0344508954340057;-0.279412983566786;0.24439102746719932
639fe4ef1378fdf88130a904;2022-12-18 23:13:35;200.1992158931954;200.11997580954602;199.65414347179967;-0.07924008364938118;-0.5450724213957301;0.23268439672354488
639ff48a1378fdf881318ab4;2022-12-19 00:20:10;300.119975809546;299.823062623552;299.47352316723743;-0.29691318599401484;-0.6464526423085886;0.11646657486617583
63a003fa1378fdf881326c64;2022-12-19 01:26:02;399.823062623552;399.89892504620656;399.7458864666516;0.07586242265455212;-0.07717615690040702;0.03827657628120631
63a012fb1378fdf881334e14;2022-12-19 02:30:03;399.89892504620656;400.11386516610906;399.65614231493635;0.21494011990250783;-0.24278273127021066;0.11445963529905227
63a023101378fdf881342fc4;2022-12-19 03:38:40;400.11386516610906;400.6577284817756;399.9496496174698;0.543863315666556;-0.16421554863927668;0.17696933946837123
63a0336b1378fdf881351174;2022-12-19 04:48:27;400.6577284817756;400.8445407750478;400.3674820205522;0.18681229327216897;-0.29024646122343256;0.11906890110502415
