_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639fa6b81378fdf8812d2247;2022-12-18 18:48:08;100.0;99.92896900303174;100.7646179454116;-0.0710309969682612;0.7646179454116009;0.8356489423798621
639fb68c1378fdf8812e03f7;2022-12-18 19:55:40;99.92896900303174;100.05514690524527;100.86148562507111;0.1261779022135272;0.9325166220393726;0.8069118773770015
639fc6021378fdf8812ee5a7;2022-12-18 21:01:38;100.05514690524527;100.106892428674;100.96096971172199;0.051745523428735396;0.9058228064767206;0.8536065454551958
639fd4ec1378fdf8812fc757;2022-12-18 22:05:16;100.106892428674;100.00204486335899;101.07443947184174;-0.10484756531501205;0.9675470431677411;1.0712495238495516
639fe4ef1378fdf88130a907;2022-12-18 23:13:35;100.00204486335899;100.02942161699035;100.97681484385363;0.027376753631358497;0.9747699804946421;0.9473738543624632
639ff48a1378fdf881318ab7;2022-12-19 00:20:10;100.02942161699035;99.93313589386474;100.92400555937954;-0.0962857231256038;0.8945839423891897;0.9905782213845079
63a003fa1378fdf881326c67;2022-12-19 01:26:02;99.93313589386474;99.85798982094633;100.59755059439816;-0.07514607291841457;0.6644147005334133;0.7400556050170264
63a012fb1378fdf881334e17;2022-12-19 02:30:03;99.85798982094633;99.95169489729084;100.52300436454246;0.09370507634450576;0.6650145435961292;0.572121938641093
63a023101378fdf881342fc7;2022-12-19 03:38:40;99.95169489729084;100.18130723573253;100.62499094815861;0.22961233844169726;0.6732960508677763;0.4438981378775049
63a0336b1378fdf881351177;2022-12-19 04:48:27;100.18130723573253;100.24555891489982;100.89432248247432;0.06425167916728469;0.7130152467417901;0.6475894410600237
