inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return
2022-11-24 20:12:49;0.749377485555556;0.74915;0.749515;0.0003650000000000597;0.0;0.0
2022-11-24 20:18:24;0.7493396565277775;0.7492;0.749465;0.00026500000000007073;1916981.13207496;-5.0480603577991364e-05
2022-11-24 20:23:58;0.7494808838888887;0.74935;0.749615;0.00026500000000007073;2599999.999999306;0.00018846908725693852
2022-11-24 20:29:34;0.7494920980555544;0.74935;0.749615;0.00026500000000007073;2196226.4150937535;1.4962578641806837e-05
2022-11-24 20:35:08;0.7493685108333321;0.7491;0.749655;0.0005549999999999722;994594.5945946445;-0.00016489463003399946
2022-11-24 20:40:49;0.7493448859722222;0.7491;0.749475;0.0003750000000000142;631999.999999976;-3.152635955264394e-05
2022-11-24 20:46:15;0.7494785515277766;0.74925;0.74975;0.000500000000000056;687999.999999923;0.00017837655004621097
2022-11-24 20:51:41;0.749676729861111;0.74945;0.749785;0.00033500000000008523;799999.9999997965;0.00026442162077937553
2022-11-24 20:57:08;0.7496310055555545;0.74945;0.74975;0.000300000000000078;1289999.9999996647;-6.099202994464679e-05
2022-11-24 21:02:52;0.749617764027778;0.74945;0.749695;0.00024500000000005073;1567346.9387751857;-1.7664060955793848e-05
2022-11-24 21:08:35;0.7497037856944432;0.7495499999999999;0.749785;0.00023500000000009624;2370212.7659564763;0.00011475403971612867
2022-11-24 21:14:13;0.7496659769444427;0.7495499999999999;0.74975;0.000200000000000089;2344999.9999989565;-5.043158474310865e-05
2022-11-24 21:20:00;0.7497397043055544;0.74965;0.74985;0.00019999999999997797;2730000.000000301;9.83469483464739e-05
2022-11-24 21:25:19;0.7498028877777763;0.74965;0.749895;0.0002449999999999397;2444897.959184275;8.427387779925372e-05
2022-11-24 21:30:55;0.7496881231944442;0.74945;0.749865;0.0004150000000000542;1315662.6506022378;-0.0001530596710185681
2022-11-24 21:36:34;0.7497582840277791;0.7496;0.749865;0.0002649999999999597;1098113.2075473368;9.358669447226855e-05
2022-11-24 21:41:59;0.749719396944447;0.7496;0.74985;0.00024999999999997247;2300000.0000002533;-5.186616028195248e-05
2022-11-24 21:47:24;0.7498350986111106;0.74975;0.74995;0.00019999999999997797;3705000.000000408;0.0001543266282494357
2022-11-24 21:52:50;0.7498317486111128;0.74965;0.74995;0.00029999999999996696;2430000.0000002678;-4.467648959155419e-06
2022-11-24 21:58:20;0.7499279091666669;0.74975;0.7500100000000001;0.000260000000000038;1861538.4615381896;0.00012824284345411334
2022-11-24 22:02:59;0.7498454273611123;0.74965;0.75;0.00034999999999996145;1368571.4285715793;-0.0001099863127460423
2022-11-24 22:07:29;0.7497583059722248;0.7496;0.74995;0.00034999999999996145;1068571.4285715462;-0.00011618579737699656
2022-11-24 22:12:06;0.7498933609722219;0.74975;0.749955;0.00020500000000001073;1960975.609755995;0.0001801313822352128
2022-11-24 22:16:47;0.7497729170833328;0.74965;0.749865;0.00021499999999996522;2460465.116279468;-0.00016061468891116193
2022-11-24 22:21:17;0.7498249062500013;0.74975;0.749905;0.00015500000000001624;3812903.2258060523;6.933988342860957e-05
2022-11-24 22:26:16;0.7498849336111139;0.74975;0.7499750000000001;0.00022500000000003073;3902222.2222216893;8.005517103019903e-05
2022-11-24 22:30:52;0.7498326524999991;0.74975;0.74995;0.00019999999999997797;2495000.0000002747;-6.97188445472677e-05
2022-11-24 22:35:35;0.7499241700000007;0.749845;0.75;0.00015500000000001624;2651612.9032255285;0.00012205056647833993
2022-11-24 22:40:12;0.7500248049999999;0.74985;0.7501;0.00024999999999997247;1344000.000000148;0.0001341935678633192
2022-11-24 22:44:40;0.7501129069444434;0.74999065;0.7501599999999999;0.00016934999999995703;1328609.3888400183;0.00011746537428656175
2022-11-24 22:49:15;0.7501765738888887;0.7501;0.75025;0.00014999999999998348;3920000.0000004317;8.487648173473896e-05
2022-11-24 22:53:50;0.7501962709722235;0.75;0.750295;0.0002950000000000452;2661016.9491521344;2.625659614071291e-05
2022-11-24 22:58:28;0.7502198227777798;0.75015;0.75027;0.00012000000000000899;3524999.999999736;3.139419171695055e-05
2022-11-24 23:03:00;0.7503415841666635;0.75015;0.750535;0.0003849999999999687;3267532.467532733;0.00016230094858453654
2022-11-24 23:07:54;0.7506406465277793;0.75035;0.750815;0.0004650000000000487;892473.1182794764;0.00039856828866536366
2022-11-24 23:12:29;0.7507622677777797;0.75065;0.7509;0.00024999999999997247;1080000.000000119;0.0001620232671424742
2022-11-24 23:17:05;0.7507374041666671;0.75065;0.75085;0.00019999999999997797;2680000.000000295;-3.31178219519884e-05
2022-11-24 23:21:45;0.7507747612500045;0.75065;0.75085;0.00019999999999997797;2735000.0000003013;4.976051963052946e-05
2022-11-24 23:26:17;0.7508429697222238;0.7507226;0.750905;0.00018240000000002698;3481359.649122292;9.085077940773918e-05
2022-11-24 23:30:58;0.7507855245833329;0.75055;0.750855;0.0003049999999999997;2327868.8524590186;-7.650752714923143e-05
2022-11-24 23:33:53;0.7506716477777802;0.75055;0.75075;0.00019999999999997797;1115000.0000001227;-0.00015167687951355633
2022-11-24 23:36:57;0.7506091076388888;0.75055;0.750685;0.00013499999999999623;3096296.296296383;-8.331224321117804e-05
2022-11-24 23:39:50;0.7505880877777783;0.7505;0.75065;0.0001500000000000945;3106666.6666647093;-2.8003738425972017e-05
2022-11-24 23:42:43;0.7506536418055565;0.750595;0.75075;0.00015500000000001624;1425806.4516127538;8.733688802905703e-05
