_id;inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639f98bc1378fdf8812c5737;2022-12-18 17:47:42;0.6383392916666667;0.6382650000000001;0.63841;0.00022715192671496717;0.0;0.0;0.0011019787881845326;0.0;0.0
639f9a471378fdf8812c6dc7;2022-12-18 17:54:55;0.6382749027777778;0.638145;0.6383650000000001;0.00034467907016658047;879078.6160980493;-0.00010086938048387653;0.0004715984909130879;0.0011019787881845326;-0.0012028481686684092
639f9bde1378fdf8812c8457;2022-12-18 18:01:45;0.6381050972222222;0.6378950000000001;0.6382950000000001;0.0006268559861709656;826346.1009028687;-0.0002660382772635641;0.000645416179132311;0.0004715984909130879;-0.000737636768176652
639f9d6c1378fdf8812c9ae7;2022-12-18 18:08:23;0.6382198055555556;0.637965;0.63844;0.000744257692828142;212292.06163742548;0.0001797640135343289;0.0007314926078830726;0.000645416179132311;-0.00046565216559798204
639f9ef91378fdf8812cb177;2022-12-18 18:14:47;0.6381986944444444;0.6378600000000001;0.638415;0.0008696351227778549;127639.73888892081;-3.307811968129328e-05;0.0008024887757695661;0.0007314926078830726;-0.0007645707275643659
639fa0911378fdf8812cc807;2022-12-18 18:21:49;0.6380474444444444;0.637915;0.638245;0.0005172029178602486;166279.03097646046;-0.00023699515733373782;0.0008853177347653938;0.0008024887757695661;-0.001039483933103304
639fa2141378fdf8812cde97;2022-12-18 18:28:09;0.6381596527777778;0.638085;0.638215;0.00020371077900976692;436893.9161326014;0.00017586205275230683;0.0008935794283534045;0.0008853177347653938;-0.000709455682013087
639fa3b21378fdf8812cf527;2022-12-18 18:35:09;0.6378186527777777;0.6375850000000001;0.63808;0.0007760826652593603;637818.6527778908;-0.0005343490434027486;0.0010669028165854232;0.0008935794283534045;-0.001427928471756153
639fa5311378fdf8812d0bb7;2022-12-18 18:41:09;0.637885875;0.6377649999999999;0.6380049999999999;0.00037624285065101647;305653.6484374771;0.00010539394219590254;0.0010474046325291966;0.0010669028165854232;-0.0009615088743895207
639fa6ba1378fdf8812d2257;2022-12-18 18:48:07;0.6375748194444445;0.6372850000000001;0.63784;0.0008704860717107123;240095.7428178779;-0.0004876351205543633;0.0012048007780035295;0.0010474046325291966;-0.00153503975308356
639fa8471378fdf8812d38e7;2022-12-18 18:54:43;0.6372001944444444;0.637015;0.6374249999999999;0.0006434398538710068;153860.53475613118;-0.000587578098404992;0.0005658356977964596;0.0012048007780035295;-0.0017923788764085216
639fa9db1378fdf8812d4f77;2022-12-18 19:01:28;0.6371095833333333;0.6369149999999999;0.6372450000000001;0.0005179642696215868;285733.9949493534;-0.00014220195144492082;0.0006650862610175219;0.0005658356977964596;-0.0007080376492413804
639fab5c1378fdf8812d6607;2022-12-18 19:07:54;0.6372856805555556;0.636855;0.6376550000000001;0.0012553239848457473;334574.9822916106;0.0002764002093656993;0.0007360822784975554;0.0006650862610175219;-0.0003886860516518226
639fad041378fdf8812d7c97;2022-12-18 19:14:57;0.6376146527777778;0.6374249999999999;0.637785;0.0005646043396772526;189513.24401998913;0.0005162084011294536;0.0008189108714285968;0.0007360822784975554;-0.00021987387736810177
639fae951378fdf8812d9327;2022-12-18 19:21:38;0.6377708333333333;0.637465;0.637975;0.0007996602750465653;285121.0784313667;0.00024494505399936747;0.000901739596090251;0.0008189108714285968;-0.0005739658174292293
639fb0451378fdf8812da9b7;2022-12-18 19:28:51;0.6382083472222223;0.6378649999999999;0.638555;0.0010811516380242884;166489.13405795186;0.0006860048563248583;0.0009845681062750195;0.000901739596090251;-0.0002157347397653927
639fb1e41378fdf8812dc047;2022-12-18 19:35:46;0.6383659722222222;0.6382;0.638565;0.000571772331049311;285078.50266357587;0.0002469804738311492;0.001067396829800673;0.0009845681062750195;-0.0007375876324438703
639fb3731378fdf8812dd6d7;2022-12-18 19:42:25;0.6386315416666667;0.6382;0.6389;0.001096093685215126;588453.3491071144;0.0004160144117957451;0.0011661526910266902;0.001067396829800673;-0.0006513824180049279
639fb4f61378fdf8812ded67;2022-12-18 19:48:51;0.6386912777777778;0.6384000000000001;0.639;0.0009394210017827958;326797.03712966567;9.353767738311373e-05;0.0012212215772588427;0.0011661526910266902;-0.0010726150136435766
639fb68d1378fdf8812e0407;2022-12-18 19:55:39;0.6386990277777778;0.6385000000000001;0.6389;0.000626273068540082;592393.348263954;1.2134187939653597e-05;0.0006264377678978006;0.0012212215772588427;-0.001209087389319189
639fb8441378fdf8812e1a97;2022-12-18 20:02:57;0.6385760972222222;0.6382;0.6389;0.0010961888536777417;442442.0102182325;-0.00019247024061282627;0.0006933394854082629;0.0006264377678978006;-0.0008189080085106268
639fb9e41378fdf8812e3127;2022-12-18 20:09:54;0.6387910555555555;0.6384749999999999;0.6391;0.0009784106940203417;333193.41457772563;0.00033662132715012665;0.0007761681652206192;0.0006933394854082629;-0.00035671815825813626
639fbb631378fdf8812e47b7;2022-12-18 20:16:16;0.639225625;0.6389;0.6396;0.0010950749979710573;270301.1214286012;0.0006802998267823086;0.0008589966776773885;0.0007761681652206192;-9.586833843831062e-05
639fbceb1378fdf8812e5e47;2022-12-18 20:22:48;0.639152625;0.6388849999999999;0.6395;0.0009622114905653906;287878.4993902288;-0.00011420067835983537;0.0009299928850512578;0.0008589966776773885;-0.0009731973560372239
639fbe8e1378fdf8812e74d7;2022-12-18 20:29:48;0.6391304722222222;0.6389;0.6394;0.0007823128793428858;448669.5915000494;-3.465960540776882e-05;0.0010128217456694462;0.0009299928850512578;-0.0009646524904590266
