_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639fa6b81378fdf8812d2246;2022-12-18 18:48:08;100.0;99.86240772541677;99.98947229076266;-0.13759227458322698;-0.010527709237337035;0.12706456534588995
639fb68c1378fdf8812e03f6;2022-12-18 19:55:40;199.86240772541677;200.1564222574277;199.83468220771908;0.29401453201091954;-0.027725517697689384;0.16098077340819145
639fc6021378fdf8812ee5a6;2022-12-18 21:01:38;200.1564222574277;200.44981817426932;200.16096683532416;0.29339591684163224;0.004544577896467672;0.14431280080219633
639fd4ec1378fdf8812fc756;2022-12-18 22:05:16;200.44981817426932;200.52252242619932;200.45601810574712;0.07270425192999141;0.006199931477794962;0.03317754092167755
639fe4ef1378fdf88130a906;2022-12-18 23:13:35;300.5225224261993;300.4251797929294;300.58368613970805;-0.09734263326993187;0.06116371350873351;0.05274358324261387
639ff48a1378fdf881318ab6;2022-12-19 00:20:10;300.4251797929294;300.212440853828;300.52862740477013;-0.21273893910137076;0.10344761184074969;0.10524635490275973
63a003fa1378fdf881326c66;2022-12-19 01:26:02;300.212440853828;300.177330921832;300.223389590564;-0.03510993199603263;0.0109487367359975;0.01534202533413859
63a012fb1378fdf881334e16;2022-12-19 02:30:03;300.177330921832;300.1835419863375;300.25137494828033;0.006211064505521335;0.07404402644834818;0.022597629785871792
63a023101378fdf881342fc6;2022-12-19 03:38:40;400.1835419863375;400.8726905406102;400.0782319630691;0.6891485542727196;-0.10531002326843009;0.19852355086813464
63a0336b1378fdf881351176;2022-12-19 04:48:27;400.8726905406102;401.25961731292165;400.8841710634942;0.38692677231142625;0.011480522883971389;0.09365722791471134
