_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639fa6b81378fdf8812d223c;2022-12-18 18:48:08;100.0;99.9980227809679;100.13069353103637;-0.001977219032099242;0.13069353103637127;0.1326707500684705
639fb68c1378fdf8812e03ec;2022-12-18 19:55:40;99.9980227809679;99.92066320663704;100.14323494423347;-0.07735957433085616;0.14521216326556896;0.22257613841419477
639fc6021378fdf8812ee59c;2022-12-18 21:01:38;99.92066320663704;99.76618801581465;99.95441432503858;-0.1544751908223958;0.03375111840153977;0.18837576051179872
639fd4ec1378fdf8812fc74c;2022-12-18 22:05:16;99.76618801581465;99.80174272608474;99.77209281460709;0.03555471027009105;0.005904798792442989;0.029719398994124183
639fe4ef1378fdf88130a8fc;2022-12-18 23:13:35;199.80174272608474;199.8784318804054;199.81356826650722;0.07668915432066115;0.011825540422478298;0.03246398805795536
639ff48a1378fdf881318aac;2022-12-19 00:20:10;299.8784318804054;300.17975040300774;300.14681250802647;0.3013185226023438;0.2683806276210703;0.010983749239561684
63a003fa1378fdf881326c5c;2022-12-19 01:26:02;400.17975040300774;400.1030710316973;400.7608715655569;-0.07667937131043345;0.5811211625491524;0.16437626671442937
63a012fb1378fdf881334e0c;2022-12-19 02:30:03;400.1030710316973;399.8888998694258;400.4611491790428;-0.2141711622714979;0.358078147345509;0.14302547294661272
63a023101378fdf881342fbc;2022-12-19 03:38:40;399.8888998694258;399.3449508014207;399.9125678429149;-0.5439490680051335;0.023667973489068572;0.14194368527847206
63a0336b1378fdf88135116c;2022-12-19 04:48:27;399.3449508014207;399.15446025692745;399.3685865805374;-0.19049054449322966;0.02363577911671655;0.05361938924737357
