_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639fa6b81378fdf8812d223d;2022-12-18 18:48:08;100.0;99.9690663342327;100.0147132250594;-0.03093366576729295;0.01471322505939554;0.04564689082668849
639fb68c1378fdf8812e03ed;2022-12-18 19:55:40;99.9690663342327;100.04784801610118;99.98252847274829;0.07878168186847745;0.013462138515578204;0.06533975533442757
639fc6021378fdf8812ee59d;2022-12-18 21:01:38;200.04784801610117;199.95699114326393;200.06531805929401;-0.09085687283723587;0.017470043192844287;0.05415050304433232
639fd4ec1378fdf8812fc74d;2022-12-18 22:05:16;199.95699114326393;200.02925900678568;199.9786348006698;0.07226786352174486;0.021643657405860495;0.025317547451798497
639fe4ef1378fdf88130a8fd;2022-12-18 23:13:35;300.02925900678565;299.8987611527592;300.05131618576894;-0.1304978540264301;0.02205717898328885;0.0508467185882923
639ff48a1378fdf881318aad;2022-12-19 00:20:10;299.8987611527592;299.9579401228258;299.91502069591075;0.05917897006656858;0.016259543151534217;0.014311305171805136
63a003fa1378fdf881326c5d;2022-12-19 01:26:02;399.9579401228258;399.8787774483994;399.9793357242183;-0.07916267442641356;0.02139560139249852;0.02514221265066796
63a012fb1378fdf881334e0d;2022-12-19 02:30:03;399.8787774483994;399.8665539803301;399.8972971598115;-0.012223468069294086;0.01851971141212516;0.007688124805619715
63a023101378fdf881342fbd;2022-12-19 03:38:40;399.8665539803301;399.8351350021042;399.8837814228455;-0.03141897822587225;0.017227442515434177;0.012165663833864786
63a0336b1378fdf88135116d;2022-12-19 04:48:27;399.8351350021042;399.7809231044212;399.8536059206074;-0.05421189768298973;0.018470918503169287;0.018178196417324984
