inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
2022-11-18 17:09:56;140.3450000000007;140.345;140.345;0.0;0.0
