inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension
2022-11-18 17:08:04;1.150674444444451;1.1502;1.1520000000000001;0.0018000000000002458;163888.8888888665
2022-11-18 17:15:52;1.150050833333335;1.1498;1.1505;0.000700000000000145;157142.8571428246
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
