_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639fa6b81378fdf8812d2248;2022-12-18 18:48:08;100.0;99.99598976088883;99.98770757575974;-0.00401023911116738;-0.01229242424025756;0.00828218512909018
639fb68c1378fdf8812e03f8;2022-12-18 19:55:40;199.99598976088885;200.28778447278006;199.97789959213998;0.29179471189121386;-0.018090168748869928;0.15494554716350858
639fc6021378fdf8812ee5a8;2022-12-18 21:01:38;200.28778447278006;200.2952194823656;200.25672442930235;0.007435009585549324;-0.031060043477708632;0.019219870629948274
639fd4ec1378fdf8812fc758;2022-12-18 22:05:16;200.2952194823656;200.27563674116757;200.36194425782156;-0.019582741198036047;0.06672477545595257;0.04309015306358188
639fe4ef1378fdf88130a908;2022-12-18 23:13:35;200.27563674116757;200.24725731259642;200.32646115072066;-0.028379428571156495;0.05082440955308698;0.039547415458528794
639ff48a1378fdf881318ab8;2022-12-19 00:20:10;200.24725731259642;200.1672495225152;200.24105914283052;-0.0800077900812255;-0.006198169765895045;0.036859241572587326
63a003fa1378fdf881326c68;2022-12-19 01:26:02;300.1672495225152;300.1271291619403;300.1440032956332;-0.04012036057491741;-0.023246226882008614;0.00562157721062207
63a012fb1378fdf881334e18;2022-12-19 02:30:03;400.1271291619403;400.83350352899157;400.0283477990052;0.7063743670512963;-0.09878136293508533;0.20122497858937163
63a023101378fdf881342fc8;2022-12-19 03:38:40;400.83350352899157;401.07998223865764;400.75706034500024;0.24647870966606433;-0.07644318399132999;0.08056260038503442
63a0336b1378fdf881351178;2022-12-19 04:48:27;401.07998223865764;401.106169660854;401.03688221278395;0.026187422196358057;-0.043100025873684444;0.017275219691421515
