inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension
2022-11-18 08:28:41;23.46042430555559;23.4406;23.474600000000002;0.03400000000000247;0.0
2022-11-18 08:36:13;23.478325277777767;23.4538;23.487000000000002;0.033200000000000784;11234.939759035879
2022-11-18 08:43:53;23.48760749999999;23.48;23.494;0.013999999999999346;23000.000000001073
2022-11-18 08:51:27;23.500986388888897;23.48;23.533;0.053000000000000824;18264.150943395944
2022-11-18 09:25:01;23.53491152777774;23.522;23.548000000000002;0.026000000000003354;13192.30769230599
2022-11-18 09:33:43;23.533078055555563;23.517;23.549;0.03200000000000003;16812.499999999985
2022-11-18 10:03:14;23.556860833333342;23.535;23.595;0.05999999999999872;7716.666666666832
2022-11-18 10:12:09;23.579548472222218;23.561;23.597;0.036000000000001364;6638.888888888638
2022-11-18 10:21:18;23.55160763888889;23.538;23.564;0.0259999999999998;14076.923076923185
2022-11-18 10:29:53;23.540457361111116;23.53;23.551099999999998;0.02109999999999701;23412.322274884835
2022-11-18 10:39:16;23.52260597222223;23.505;23.54105;0.03604999999999947;20083.21775312096
2022-11-18 10:48:53;23.50721791666667;23.493000000000002;23.522;0.028999999999996362;14931.034482760493
2022-11-18 10:57:50;23.50756555555557;23.490000000000002;23.525;0.03499999999999659;19628.57142857334
2022-11-18 11:06:57;23.512135694444453;23.503999999999998;23.519;0.015000000000000568;23399.999999999112
2022-11-18 11:16:01;23.506720000000012;23.49695;23.514;0.01705000000000112;47859.237536653745
2022-11-18 11:25:33;23.503488611111102;23.491;23.521900000000002;0.030900000000002592;23398.05825242522
2022-11-18 11:35:13;23.521842499999988;23.5148;23.5275;0.012699999999998823;27244.094488191502
2022-11-18 11:44:44;23.531980972222218;23.526;23.564999999999998;0.038999999999997925;24512.820512821818
2022-11-18 11:54:56;23.54531861111108;23.528599999999997;23.558;0.029400000000002535;12959.183673468271
2022-11-18 12:04:09;23.54500458333333;23.52985;23.5597;0.02984999999999971;22077.051926298373
2022-11-18 12:16:39;23.556799861111106;23.54455;23.579;0.03444999999999965;18287.373004354322
2022-11-18 12:26:03;23.580445694444474;23.55805;23.60125;0.043199999999998795;14930.555555555971
2022-11-18 12:35:11;23.57115347222226;23.56195;23.576999999999998;0.015049999999998676;11627.90697674521
2022-11-18 12:44:09;23.55692152777776;23.54345;23.5798;0.03634999999999877;33590.096286108426
2022-11-18 12:53:43;23.56477847222224;23.54555;23.5852;0.03965000000000174;14754.09836065509
2022-11-18 13:02:15;23.581742361111118;23.5681;23.5949;0.026799999999997937;13694.029850747324
2022-11-18 13:11:45;23.59016;23.572850000000003;23.602800000000002;0.029949999999999477;20000.00000000035
2022-11-18 13:20:44;23.58648375;23.5642;23.60255;0.038350000000001216;19530.63885267213
2022-11-18 13:29:43;23.58018000000001;23.566200000000002;23.59975;0.03354999999999819;14307.004470939668
2022-11-18 13:39:26;23.575274444444418;23.556849999999997;23.588299999999997;0.031449999999999534;18028.61685214653
2022-11-18 13:48:41;23.579661805555556;23.572;23.592;0.019999999999999574;15250.000000000326
2022-11-18 13:57:37;23.585244999999983;23.5579;23.6054;0.04749999999999943;19347.368421052863
2022-11-18 14:06:26;23.58081041666669;23.567500000000003;23.587;0.019499999999997186;12717.948717950552
2022-11-18 14:15:50;23.583649444444504;23.578;23.59695;0.018950000000000244;25171.503957783316
2022-11-18 14:25:26;23.584556944444426;23.57375;23.59885;0.025099999999998346;30398.406374503997
2022-11-18 14:34:09;23.591333055555555;23.5776;23.61105;0.033449999999998425;19790.732436473278
2022-11-18 14:43:22;23.594481944444436;23.583599999999997;23.60995;0.026350000000004314;15749.525616695713
2022-11-18 14:52:16;23.59277124999999;23.5882;23.595;0.006799999999998363;27500.00000000662
2022-11-18 15:01:33;23.585893055555562;23.5698;23.605;0.035199999999999676;50284.09090909137
2022-11-18 15:10:40;23.572899027777773;23.567;23.5837;0.01670000000000016;15628.74251496991
2022-11-18 15:19:51;23.57308263888889;23.560200000000002;23.5848;0.02459999999999951;38211.3821138219
2022-11-18 15:28:12;23.58038194444446;23.5616;23.5988;0.03720000000000212;26989.247311826417
2022-11-18 15:36:47;23.582669722222246;23.565150000000003;23.6064;0.04124999999999801;12315.151515152109
2022-11-18 15:44:56;23.581917083333305;23.57145;23.60185;0.030400000000000205;11973.684210526235
2022-11-18 15:54:04;23.58373861111109;23.5719;23.5985;0.026600000000001955;18233.082706765577
2022-11-18 16:03:02;23.588510833333373;23.5759;23.604300000000002;0.028400000000001313;21971.830985914476
2022-11-18 16:11:32;23.58799291666669;23.585;23.59885;0.01384999999999792;17906.13718411821
2022-11-18 16:22:23;23.586242638888887;23.577399999999997;23.5931;0.01570000000000249;25541.4012738813
2022-11-18 16:30:28;23.589046666666707;23.5688;23.602249999999998;0.033449999999998425;27623.318385651524
2022-11-18 16:38:31;23.59356236111111;23.588;23.60465;0.0166499999999985;22282.28228228429
2022-11-18 16:46:44;23.596314027777765;23.571800000000003;23.621299999999998;0.04949999999999477;21717.171717174013
2022-11-18 16:54:33;23.591623333333327;23.57795;23.5972;0.019249999999999545;11636.36363636391
2022-11-18 17:02:29;23.58827430555554;23.57045;23.612499999999997;0.042049999999996146;37312.722948873816
2022-11-18 17:09:56;23.585050555555554;23.585;23.586399999999998;0.0013999999999967372;8571.428571448549
2022-11-18 17:09:56;23.585;23.585;23.585;0.0;0.0
2022-11-18 17:09:56;23.585;23.585;23.585;0.0;0.0
2022-11-18 17:09:56;23.585;23.585;23.585;0.0;0.0
2022-11-18 17:09:56;23.585;23.585;23.585;0.0;0.0
