_id;inserttime;avgfxrate;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639f2d7da668eef17e1b7726;2022-12-14 23:35:36;0.9259024133333333;0.0005400137128922801;0.0;0.0;6.97034215927124e-06;0.0;0.0
639f2dbca668eef17e1b7736;2022-12-14 23:43:19;0.9260580980555555;0.0005399229282157417;1222396.6894331966;0.00016814376977556522;6.97034215927124e-06;6.97034215927124e-06;0.000161173427616294
639f2dfba668eef17e1b7746;2022-12-14 23:50:59;0.9261320513888889;0.0005398798143852412;1316959.7770748527;7.985820056933385e-05;6.97034215927124e-06;6.97034215927124e-06;7.288785841006262e-05
639f2e39a668eef17e1b7756;2022-12-14 23:58:40;0.9262501451388889;0.0004318487852329437;1146234.5546091832;0.00012751286366015154;6.97034215927124e-06;6.97034215927124e-06;0.0001205425215008803
639f2e78a668eef17e1b7776;2022-12-15 00:07:33;0.9262815418055556;0.0004318341475534171;1956769.7570639085;3.389653090086135e-05;6.97034215927124e-06;6.97034215927124e-06;2.6926188741590105e-05
639f2eb6a668eef17e1b7786;2022-12-15 00:15:23;0.9262232883333333;0.00043186130713667955;2373447.1763537694;-6.288959629775546e-05;6.97034215927124e-06;6.97034215927124e-06;-6.98599384570267e-05
639f2ef5a668eef17e1b7796;2022-12-15 00:22:51;0.9262512486111111;0.0003238862030684654;2503965.875411386;3.018740527249227e-05;6.97034215927124e-06;6.97034215927124e-06;2.3217063113221028e-05
639f2f33a668eef17e1b77a6;2022-12-15 00:30:29;0.9260367795833334;0.0005399353578861403;2176186.43202059;-0.00023154519694224923;6.97034215927124e-06;6.97034215927124e-06;-0.00023851553910152047
639f2f70a668eef17e1b77b6;2022-12-15 00:38:43;0.9260856784722222;0.0005399068483867644;1220580.9242262524;5.280447814482832e-05;6.97034215927124e-06;6.97034215927124e-06;4.583413598555708e-05
639f2faea668eef17e1b77d6;2022-12-15 00:46:33;0.9259966281944445;0.000539958769585351;1338991.1243690168;-9.615770964586374e-05;6.97034215927124e-06;6.97034215927124e-06;-0.00010312805180513498
639f2feda668eef17e1b77e6;2022-12-15 00:54:21;0.926073162361111;0.000863862632581153;753592.0358713325;8.265058892899116e-05;6.97034215927124e-06;6.97034215927124e-06;7.568024676971993e-05
639f302ca668eef17e1b77f6;2022-12-15 01:03:03;0.9254940625;0.0006483023763320296;945546.4338542708;-0.0006253284131834394;6.97034215927124e-06;6.97034215927124e-06;-0.0006322987553427106
639f306aa668eef17e1b7806;2022-12-15 01:11:42;0.9254499345833334;0.0005402777409294007;1223444.8135193014;-4.7680388729275505e-05;6.97034215927124e-06;6.97034215927124e-06;-5.465073088854675e-05
639f30a8a668eef17e1b7816;2022-12-15 01:19:12;0.9255242731944444;0.0004321874764228031;2105567.721517593;8.032699374983191e-05;6.97034215927124e-06;6.97034215927124e-06;7.335665159056068e-05
639f30e6a668eef17e1b7836;2022-12-15 01:26:37;0.9254526512499999;0.0006483313859326242;1775326.6693147784;-7.738526856496301e-05;6.97034215927124e-06;6.97034215927124e-06;-8.435561072423425e-05
639f3124a668eef17e1b7846;2022-12-15 01:34:32;0.9253038820833333;0.0005403630198483429;1441623.448285992;-0.00016075286668170102;6.97034215927124e-06;6.97034215927124e-06;-0.00016772320884097226
639f3162a668eef17e1b7856;2022-12-15 01:42:28;0.9254283209722222;0.00043223228740150305;2031315.1645342514;0.00013448434757318395;6.97034215927124e-06;6.97034215927124e-06;0.0001275140054139127
639f31a1a668eef17e1b7866;2022-12-15 01:49:34;0.9253584480555556;0.0004430715479623593;2103497.7404578845;-7.550332649555866e-05;6.97034215927124e-06;6.97034215927124e-06;-8.247366865482989e-05
639f31dfa668eef17e1b7876;2022-12-15 01:56:45;0.9256046327777778;0.0005401874432060957;1834548.382165758;0.00026604255112121103;6.97034215927124e-06;6.97034215927124e-06;0.00025907220896193977
639f321ca668eef17e1b7896;2022-12-15 02:04:16;0.9258014722222222;0.0007669030794428954;813662.1389671494;0.00021266039243305327;6.97034215927124e-06;6.97034215927124e-06;0.00020569005027378204
639f325ba668eef17e1b78a6;2022-12-15 02:12:38;0.9262392922222222;0.0010094583633532641;620134.542172225;0.00047290916372073156;6.97034215927124e-06;6.97034215927124e-06;0.0004659388215614603
639f3299a668eef17e1b78b6;2022-12-15 02:20:18;0.9267415304166666;0.0007553346613109171;654014.7371797302;0.0005422337387992139;6.97034215927124e-06;6.97034215927124e-06;0.0005352633966399427
639f32d7a668eef17e1b78c6;2022-12-15 02:27:20;0.9267814412500001;0.000755302133646425;766580.6492624629;4.306576539792069e-05;6.97034215927124e-06;6.97034215927124e-06;3.609542323864945e-05
639f3315a668eef17e1b78d6;2022-12-15 02:35:11;0.9266458875;0.0010791608892776756;601393.1809874994;-0.00014626290942689127;6.97034215927124e-06;6.97034215927124e-06;-0.0001532332515861625
639f3353a668eef17e1b78f6;2022-12-15 02:43:27;0.9265958508333333;0.0006475314987223776;625452.199312453;-5.399761369652371e-05;6.97034215927124e-06;6.97034215927124e-06;-6.0967955855794954e-05
639f3391a668eef17e1b7906;2022-12-15 02:50:23;0.9266172977777777;0.0006259326276241404;972948.1626666246;2.3145953465152913e-05;6.97034215927124e-06;6.97034215927124e-06;1.6175611305881674e-05
639f33cfa668eef17e1b7916;2022-12-15 02:57:27;0.9266895886111112;0.0005557416489072631;1011261.2598048797;7.801584700270191e-05;6.97034215927124e-06;6.97034215927124e-06;7.104550484343067e-05
