_id;inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return
639aa4212c4330a3456e679e;2022-12-14 23:35:36;0.6830302361111111;0.6827;0.6833;0.0008784384179186479;0.0;0.0
639aa5ef2c4330a3456e7e2e;2022-12-14 23:43:17;0.682844;0.6826;0.6831;0.000732231666383619;494379.0559999447;-0.00027266159133961215
639aa7bb2c4330a3456e94be;2022-12-14 23:50:58;0.6827082361111111;0.6823;0.683;0.0010253281899562563;490574.63251981745;-0.00019882123719168344
639aa98a2c4330a3456eab4e;2022-12-14 23:58:42;0.682416;0.6820999999999999;0.6827;0.0008792290919322597;406037.5199999696;-0.00042805417549335745
639aab9d2c4330a3456ec1de;2022-12-15 00:07:28;0.6824771527777778;0.6820999999999999;0.6827;0.000879150309366344;482283.8546295935;8.96121687910891e-05
639aad742c4330a3456ed86e;2022-12-15 00:15:23;0.6827329583333334;0.6825;0.6829000000000001;0.000585880606930907;764660.9133332053;0.00037481922217386305
639aaf332c4330a3456eeefe;2022-12-15 00:22:50;0.6826745555555556;0.6824;0.6829000000000001;0.0007324134112383309;611676.4017777094;-8.554263722725591e-05
639ab0fd2c4330a3456f058e;2022-12-15 00:30:29;0.6827994305555556;0.6826;0.683;0.0005858235699971358;650366.4576040577;0.00018292024945678825
639ab2ec2c4330a3456f1c1e;2022-12-15 00:38:43;0.6826446805555555;0.6824;0.683125;0.0010620459232319078;458548.9095594023;-0.00022664049364273917
639ab4c12c4330a3456f32ae;2022-12-15 00:46:32;0.6827312083333333;0.6825;0.6832;0.0010252936901901067;253585.8773809401;0.00012675375673831707
639ab6972c4330a3456f493e;2022-12-15 00:54:23;0.682798875;0.6826;0.6832;0.000878736069973819;327743.45999997546;9.911172338507022e-05
639ab8a02c4330a3456f5fce;2022-12-15 01:02:58;0.6831306666666667;0.6829000000000001;0.6833549999999999;0.0006660511995751015;624576.609523985;0.00048592884202780284
639abaa62c4330a3456f765e;2022-12-15 01:11:42;0.6832357222222223;0.6829000000000001;0.6835;0.0008781742237487753;637686.6740741443;0.00015378544791180322
639abc692c4330a3456f8cee;2022-12-15 01:19:12;0.6831470277777778;0.6829000000000001;0.6834;0.0007319068658271187;430382.6275000474;-0.00012981529150145
639abe262c4330a3456fa37e;2022-12-15 01:26:38;0.6829904166666667;0.6828000000000001;0.6833;0.0007320746935809054;510876.831666723;-0.00022924949497407141
639ac0012c4330a3456fba0e;2022-12-15 01:34:32;0.682920125;0.6827;0.6831;0.0005857200357070558;580482.1062499027;-0.00010291750067267453
639ac1dd2c4330a3456fd09e;2022-12-15 01:42:28;0.6828141944444445;0.6826;0.683;0.0005858109032509458;1054947.9304164902;-0.00015511412195609603
639ac3862c4330a3456fe72e;2022-12-15 01:49:32;0.683020625;0.6827;0.6833;0.000878450778847337;700096.1406249476;0.00030232317552147334
639ac5362c4330a3456ffdbe;2022-12-15 01:56:46;0.6825947777777778;0.6823;0.6829000000000001;0.0008789988138399998;440273.6316666337;-0.0006234763733851745
639ac6f92c4330a34570144e;2022-12-15 02:04:15;0.6824649861111112;0.682055;0.6827300000000001;0.0009890617302529222;322527.8971398737;-0.00019014453507708401
639ac8ee2c4330a345702ade;2022-12-15 02:12:37;0.6824177916666666;0.6822;0.682605;0.0005934780788919038;621758.4324074247;-6.915291686023761e-05
639acabe2c4330a34570416e;2022-12-15 02:20:20;0.68234975;0.68205;0.682695;0.0009452630414241475;608296.2887596836;-9.970675955040907e-05
639acc602c4330a3457057fe;2022-12-15 02:27:20;0.68227;0.6820999999999999;0.68241;0.0004543655737465116;886950.9999999071;-0.00011687554659459323
639ace382c4330a345706e8e;2022-12-15 02:35:11;0.682568625;0.682285;0.6828000000000001;0.0007545028897278178;872097.3888348783;0.00043769328858076243
639ad0272c4330a34570851e;2022-12-15 02:43:27;0.6822212083333333;0.6819;0.6827;0.0011726401792087689;379485.5471354058;-0.0005089842309507137
639ad1c82c4330a345709bae;2022-12-15 02:50:24;0.68175575;0.681465;0.6820999999999999;0.000931418620231573;310279.38858270587;-0.0006822689292677517
639ad3702c4330a34570b23e;2022-12-15 02:57:26;0.6814379027777778;0.681195;0.681635;0.0006456934640800034;501786.0920454592;-0.00046621861601045143
639ad52f2c4330a34570c8ce;2022-12-15 03:04:55;0.6815286527777777;0.6812;0.681835;0.0009317289851450927;538783.2814086238;0.00013317427696638056
639ad6e52c4330a34570df5e;2022-12-15 03:12:12;0.681584388888889;0.681165;0.6818;0.0009316527936256152;394996.9371828888;8.178102400249019e-05
639ad8a02c4330a34570f5ee;2022-12-15 03:19:36;0.6808288055555555;0.680385;0.681225;0.0012337903348764935;344466.95519181865;-0.0011085690130978783
639ada642c4330a345710c7e;2022-12-15 03:27:07;0.6802138055555556;0.6798949999999999;0.6805049999999999;0.0008967768590080145;330070.9613843355;-0.0009033107808916544
639adc0e2c4330a34571230e;2022-12-15 03:34:14;0.679938875;0.679565;0.6804;0.0012280515656646785;408777.6230538775;-0.0004041825574694874
639addd72c4330a34571399e;2022-12-15 03:41:50;0.6797282222222222;0.6793750000000001;0.680185;0.0011916527422561039;297905.57887517975;-0.0003098113455829033
639adf712c4330a34571502e;2022-12-15 03:48:41;0.6792395416666667;0.679;0.679635;0.000934869013134639;392568.36502628314;-0.0007189352149567599
639ae1152c4330a3457166be;2022-12-15 03:55:41;0.6790166944444445;0.6787650000000001;0.6794;0.000935175828805628;487608.83884518954;-0.00032808340585621003
