_id;inserttime;avgfxrate;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639f2d7ea668eef17e1b772c;2022-12-14 23:35:32;0.9388826111111112;0.0005964536922643381;0.0;0.0;6.448557637631893e-07;0.0;0.0
639f2dbda668eef17e1b773c;2022-12-14 23:43:17;0.9389485;0.0005005599348632757;795109.5808511139;7.017798403022322e-05;6.448557637631893e-07;6.448557637631893e-07;6.953312826646003e-05
639f2dfba668eef17e1b774c;2022-12-14 23:50:58;0.9389861111111112;0.0004898901001375767;722611.0507246127;4.0056628357385185e-05;2.3176289278268816e-05;6.448557637631893e-07;3.9411772593622e-05
639f2e3aa668eef17e1b775c;2022-12-14 23:58:42;0.9390922611111111;0.00045362955019563747;1062541.0090505064;0.00011304746549904528;6.448557637631893e-07;2.3176289278268816e-05;8.987117622077646e-05
639f2e79a668eef17e1b777c;2022-12-15 00:07:28;0.9392222708333334;0.00037531052121157543;1851799.9382388873;0.00013844190566377328;5.01896517239511e-05;6.448557637631893e-07;0.0001377970499000101
639f2eb7a668eef17e1b778c;2022-12-15 00:15:19;0.939131775;0.00046958266319976737;1454482.9984693064;-9.635188191729397e-05;4.7768183644860983e-05;5.01896517239511e-05;-0.00014654153364124508
639f2ef5a668eef17e1b779c;2022-12-15 00:22:50;0.9390544805555556;0.0005601378949694576;1163999.0899661435;-8.23041520923682e-05;2.532072757706046e-05;4.7768183644860983e-05;-0.00013007233573722918
639f2f33a668eef17e1b77ac;2022-12-15 00:30:29;0.9387956166666668;0.0004260778308916858;1196964.411250132;-0.00027566439887034307;4.7768183644860983e-05;2.532072757706046e-05;-0.0003009851264474035
639f2f71a668eef17e1b77bc;2022-12-15 00:38:43;0.9389016277777779;0.0003850243617700656;1950525.926586674;0.00011292246068158045;5.01896517239511e-05;4.7768183644860983e-05;6.515427703671946e-05
639f2fafa668eef17e1b77dc;2022-12-15 00:46:30;0.9388873055555556;0.0003850302351101753;1950496.1728138141;-1.5254230899786016e-05;5.01896517239511e-05;5.01896517239511e-05;-6.544388262373712e-05
639f2feda668eef17e1b77ec;2022-12-15 00:54:21;0.938994286111111;0.0006666707234104947;1390491.5386980488;0.00011394397913620426;3.4752087529748676e-05;5.01896517239511e-05;6.375432741225317e-05
639f302ca668eef17e1b77fc;2022-12-15 01:02:58;0.9383465375;0.0008451035606873891;657907.534489337;-0.00068983232453281;8.53738414272666e-06;3.4752087529748676e-05;-0.0007245844120625587
639f306aa668eef17e1b780c;2022-12-15 01:11:42;0.9383368458333333;0.00046944762102861737;777509.5317348508;-1.0328451461509945e-05;8.53738414272666e-06;8.53738414272666e-06;-1.8865835604236605e-05
639f30a9a668eef17e1b781c;2022-12-15 01:19:12;0.9384777305555556;0.00046031992655196476;1199165.9890432435;0.0001501430140443548;4.7768183644860983e-05;8.53738414272666e-06;0.00014160562990162814
639f30e7a668eef17e1b783c;2022-12-15 01:26:37;0.9384097305555555;0.0003537900228330422;1803329.5424531514;-7.245776621658747e-05;2.532072757706046e-05;4.7768183644860983e-05;-0.00012022594986144846
639f3125a668eef17e1b784c;2022-12-15 01:34:32;0.9382437652777779;0.0005862016038413062;1832134.1889244444;-0.00017685801028451126;2.0390212174504995e-05;2.532072757706046e-05;-0.00020217873786157172
639f3163a668eef17e1b785c;2022-12-15 01:42:27;0.9383384791666667;0.00048809679041054115;1173947.4859444296;0.00010094806104123569;8.53738414272666e-06;2.0390212174504995e-05;8.055784886673069e-05
639f31a1a668eef17e1b786c;2022-12-15 01:49:34;0.9381699055555556;0.0005436115537067926;1188348.5470370126;-0.00017965117583243592;4.05001776099205e-05;8.53738414272666e-06;-0.0001881885599751626
639f31dfa668eef17e1b787c;2022-12-15 01:56:38;0.9385099611111111;0.0003825212463115198;1401229.3569792702;0.0003624669194159727;2.289925949797034e-05;4.05001776099205e-05;0.0003219667418060522
639f321da668eef17e1b789c;2022-12-15 02:04:15;0.9385492347222222;0.00044749916622571355;1687153.9814650437;4.184677066678769e-05;5.01896517239511e-05;2.289925949797034e-05;1.8947511168817347e-05
639f325ba668eef17e1b78ac;2022-12-15 02:12:37;0.9385837888888889;0.0006925327367622759;1136408.3720855953;3.681657326904406e-05;2.532072757706046e-05;5.01896517239511e-05;-1.3373078454907043e-05
639f3299a668eef17e1b78bc;2022-12-15 02:20:17;0.9387465111111111;0.0005086570169351097;888614.4984758216;0.00017336994751930126;2.532072757706046e-05;2.532072757706046e-05;0.0001480492199422408
639f32d7a668eef17e1b78cc;2022-12-15 02:27:19;0.9388053083333334;0.0004260734323180152;1483312.3871668302;6.263375844961372e-05;4.7768183644860983e-05;2.532072757706046e-05;3.7313030872553266e-05
639f3316a668eef17e1b78dc;2022-12-15 02:35:12;0.9386944111111111;0.0005752670875719813;1340247.0203086792;-0.00011812590026703919;3.4752087529748676e-05;4.7768183644860983e-05;-0.00016589408391190017
639f3354a668eef17e1b78fc;2022-12-15 02:43:27;0.9390124013888889;0.0004792268976793795;1222802.8160306972;0.00033875803883970417;4.7768183644860983e-05;3.4752087529748676e-05;0.0003040059513099555
639f3392a668eef17e1b790c;2022-12-15 02:50:23;0.9393487930555556;0.0007223089069960597;854205.1662715628;0.0003582398551597545;4.785216109156609e-05;4.7768183644860983e-05;0.0003104716715148935
639f33d0a668eef17e1b791c;2022-12-15 02:57:27;0.9396352166666667;0.0005108365368666294;798689.9341667916;0.0003049172077811425;2.532072757706046e-05;4.785216109156609e-05;0.00025706504668957636
