_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;prediction_error
639aab647bc6ba414b85491d;2022-12-15 00:06:44;100.0;100.07512518339088;99.9642949617971;0.07512518339088103;-0.035705038202905826;0.11083022159378686
639ab6a67bc6ba414b85b9f5;2022-12-15 00:54:46;100.07512518339088;100.0467604753623;100.05599601828378;-0.028364708028576047;-0.019129165107102608;0.009228609911353105
639ac1dc7bc6ba414b862acd;2022-12-15 01:42:36;200.0467604753623;200.03275388783769;199.96107335996348;-0.014006587524619363;-0.08568711539882656;0.03583188635690771
639acc8f7bc6ba414b869ba5;2022-12-15 02:28:15;300.03275388783766;300.1253804480449;299.89000757282787;0.09262656020723625;-0.14274631500978785;0.07844906003329703
639ad76b7bc6ba414b870c7d;2022-12-15 03:14:35;300.1253804480449;300.31635734228007;300.0253010620771;0.1909768942351775;-0.10007938596777421;0.0969782294881045
639ae2057bc6ba414b877d55;2022-12-15 03:59:49;300.31635734228007;301.0586344043573;300.1164979135426;0.7422770620772212;-0.19985942873745444;0.31371467713325146
639aed977bc6ba414b87ee2d;2022-12-15 04:49:11;301.0586344043573;301.4900149943619;300.8725634460536;0.4313805900046077;-0.1860709583036737;0.2050934528185533
639af8f87bc6ba414b885f05;2022-12-15 05:37:44;301.4900149943619;301.40121289225925;301.2607675149185;-0.0888021021026475;-0.2292474794434156;0.04658375745657599
639b049f7bc6ba414b88cfdd;2022-12-15 06:27:27;401.40121289225925;401.410549509154;401.17215495929815;0.009336616894756844;-0.22905793296109778;0.059390590311903836
639b10867bc6ba414b8940b5;2022-12-15 07:18:14;401.410549509154;401.34285396975247;401.25764807003566;-0.06769553940154083;-0.1529014391183523;0.021226621926354824
