_id;inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639aa1077bc6ba414b84e391;2022-12-14 23:22:20;1.355727;1.355535;1.3562500000000002;0.0005273923142345349;0.0;0.0;-5.584594345092773e-05;0.0;0.0
639aa2397bc6ba414b84eed9;2022-12-14 23:27:28;1.3558029722222222;1.35565;1.35605;0.0002950281185357913;1603237.0146529544;5.6037994538967916e-05;-5.584594345092773e-05;-5.584594345092773e-05;0.00011188393798989565
639aa3657bc6ba414b84fa21;2022-12-14 23:32:24;1.355792125;1.35565;1.35595;0.00022127285921502674;4080934.29625045;-8.000588908904687e-06;-1.8615314483642578e-05;-5.584594345092773e-05;4.7845354542023046e-05
639aa4937bc6ba414b850569;2022-12-14 23:37:31;1.3559757916666668;1.35565;1.3562500000000002;0.00044248577569565577;2827209.5256242654;0.0001354681615862049;-1.8615314483642578e-05;-1.8615314483642578e-05;0.00015408347606984748
639aa5b17bc6ba414b8510b1;2022-12-14 23:42:16;1.356026388888889;1.35585;1.3562500000000002;0.00029497951019075147;2003528.9895824422;3.731425187173567e-05;-3.7230628967285157e-05;-1.8615314483642578e-05;5.5929566355378244e-05
639aa6d27bc6ba414b851bf9;2022-12-14 23:47:04;1.3560566666666667;1.35595;1.356255;0.00022491685450706317;3828081.278688528;2.2328310146273996e-05;-1.8615314483642578e-05;-3.7230628967285157e-05;5.955893911355915e-05
639aa7e77bc6ba414b852741;2022-12-14 23:51:41;1.356184097222222;1.3560249999999998;1.3564500000000002;0.0003133792829976696;4320642.982676264;9.397140892987678e-05;-1.8615314483642578e-05;-1.8615314483642578e-05;0.00011258672341351935
639aa8fa7bc6ba414b853289;2022-12-14 23:56:16;1.3561804166666667;1.35595;1.3563749999999999;0.0003133801334814273;2319866.265686833;-2.7139055552852425e-06;-3.7230628967285157e-05;-1.8615314483642578e-05;1.5901408928357335e-05
639aaa2a7bc6ba414b853dd1;2022-12-15 00:01:21;1.356308361111111;1.356175;1.35655;0.00027648579832745984;3562569.9618517165;9.434175783107766e-05;-1.8615314483642578e-05;-3.7230628967285157e-05;0.0001315723867983628
639aab657bc6ba414b854921;2022-12-15 00:06:36;1.3562653055555556;1.35608;1.35655;0.0003465398680293221;2594218.1057330235;-3.174466573385473e-05;-3.7230628967285157e-05;-1.8615314483642578e-05;-1.312935125021215e-05
639aac907bc6ba414b855469;2022-12-15 00:11:35;1.3561539027777778;1.35595;1.3564500000000002;0.0003686897180150637;2207818.5537214847;-8.213937001959681e-05;-3.7230628967285157e-05;-3.7230628967285157e-05;-4.4908741052311655e-05
639aada97bc6ba414b855fb1;2022-12-15 00:16:15;1.3562365416666666;1.35595;1.3564500000000002;0.0003686672528272403;2061479.5433326447;6.093621728297384e-05;-3.7230628967285157e-05;-3.7230628967285157e-05;9.8166846250259e-05
639aaeb67bc6ba414b856af9;2022-12-15 00:20:45;1.3563831805555555;1.356215;1.3566500000000001;0.0003207058346314906;2104732.5215508277;0.00010812191264857122;-3.7230628967285157e-05;-3.7230628967285157e-05;0.00014535254161585637
639aafc97bc6ba414b857641;2022-12-15 00:25:20;1.3560690416666665;1.35595;1.35635;0.00029497023212648446;3027424.1355211665;-0.00023160040126737262;-1.8615314483642578e-05;-3.7230628967285157e-05;-0.00019436977230008747
639ab0dd7bc6ba414b858189;2022-12-15 00:29:57;1.3560572916666667;1.35594;1.3562500000000002;0.00022860391069410348;4041925.6048353915;-8.664750568617646e-06;-1.8615314483642578e-05;-1.8615314483642578e-05;9.950563915024932e-06
639ab2027bc6ba414b858cd1;2022-12-15 00:34:49;1.3560639027777777;1.35585;1.3562500000000002;0.0002949713499347731;4305502.891317529;4.875244690343122e-06;-1.8615314483642578e-05;-1.8615314483642578e-05;2.34905591739857e-05
639ab3427bc6ba414b859819;2022-12-15 00:40:08;1.3558878194444444;1.355655;1.35615;0.0003650744500402189;3528047.4978681905;-0.00012984884633578678;-1.8615314483642578e-05;-1.8615314483642578e-05;-0.0001112335318521442
639ab45c7bc6ba414b85a361;2022-12-15 00:44:52;1.3559938333333332;1.35588;1.35635;0.00034660924588765003;1849344.78120579;7.818780238936359e-05;-3.7230628967285157e-05;-1.8615314483642578e-05;9.680311687300616e-05
639ab5827bc6ba414b85aea9;2022-12-15 00:49:46;1.3562741666666667;1.35615;1.35655;0.00029492562037293783;2285321.970833585;0.00020673643673166012;-3.7230628967285157e-05;-3.7230628967285157e-05;0.00024396706569894527
639ab6a67bc6ba414b85b9f9;2022-12-15 00:54:36;1.3561677222222221;1.35591;1.3564500000000002;0.0003981808379242065;2762563.8785997643;-7.848298453264063e-05;-1.8615314483642578e-05;-3.7230628967285157e-05;-4.1252355565355476e-05
639ab7d57bc6ba414b85c541;2022-12-15 00:59:40;1.3559101111111111;1.3557649999999999;1.35615;0.0002839421262848969;2222283.8444439843;-0.00018995520014949003;-3.7230628967285157e-05;-1.8615314483642578e-05;-0.00017133988566584744
639ab90e7bc6ba414b85d089;2022-12-15 01:04:54;1.3560413472222224;1.35585;1.35635;0.0003687203203826845;2758188.100250304;9.67882089201827e-05;-51.34453702500915;-3.7230628967285157e-05;0.00013401883788746787
639aba2c7bc6ba414b85dbd1;2022-12-15 01:09:39;1.3558712916666666;1.3556650000000001;1.35615;0.0003577035689012001;2180576.5103099677;-0.00012540587785473095;-3.7230628967285157e-05;-51.34453702500915;51.3444116191313
