_id;inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639aa1077bc6ba414b84e394;2022-12-14 23:22:22;1.5523168519444444;1.5520100000000001;1.55255395;0.0003504117083561927;0.0;0.0;-8.221838381760734e-05;0.0;0.0
639aa23a7bc6ba414b84eedc;2022-12-14 23:27:20;1.5522447745833334;1.55189;1.55257;0.0004380752386056801;981566.5486335584;-4.6432119203394584e-05;-6.783727086573438e-05;-8.221838381760734e-05;3.5786264614212757e-05
639aa3657bc6ba414b84fa24;2022-12-14 23:32:15;1.5523679044444445;1.55213;1.5527953499999998;0.00042860329571030385;814272.7867307201;7.932374012605228e-05;-6.783727086573438e-05;-6.783727086573438e-05;0.00014716101099178667
639aa4947bc6ba414b85056c;2022-12-14 23:37:26;1.5528861090277777;1.55247;1.55329;0.0005280490276994131;677967.3500389211;0.0003338155741622568;-8.541357043622221e-05;-6.783727086573438e-05;0.00040165284502799117
639aa5b27bc6ba414b8510b4;2022-12-14 23:42:13;1.5528969372222223;1.55266;1.5531199999999998;0.00029622055976408825;708931.2104711611;6.9729482295547025e-06;-7.484020330191965e-05;-8.541357043622221e-05;9.238651866577692e-05
639aa6d27bc6ba414b851bfc;2022-12-14 23:47:05;1.5530034956944443;1.55271;1.55329;0.0003734698612128178;1092457.6314539758;6.861915280261376e-05;-6.783727086573438e-05;-7.484020330191965e-05;0.00014345935610453342
639aa7e87bc6ba414b852744;2022-12-14 23:51:41;1.5533941043055557;1.5531000000000001;1.55375;0.0004184385650738643;936816.1367506905;0.00025151817893155024;-6.783727086573438e-05;-6.783727086573438e-05;0.0003193554497972846
639aa8fa7bc6ba414b85328c;2022-12-14 23:56:11;1.5534888997222223;1.5531899999999998;1.55399;0.0005149698849751557;778686.3109856335;6.1024704808538745e-05;-6.190119879633904e-05;-6.783727086573438e-05;0.00012886197567427312
639aaa2a7bc6ba414b853dd4;2022-12-15 00:01:21;1.5539404890277777;1.55372;1.5542099999999999;0.0003153273908876959;1075073.1138378496;0.0002906936159223233;-6.190119879633904e-05;-6.190119879633904e-05;0.00035259481471866235
639aab657bc6ba414b854924;2022-12-15 00:06:30;1.5539985487499999;1.55372;1.55462;0.0005791511200083422;1326078.761600146;3.736289943670571e-05;-5.7478940363220934e-05;-6.190119879633904e-05;9.926409823304475e-05
639aac907bc6ba414b85546c;2022-12-15 00:11:36;1.5535414075;1.55314;1.5538699999999999;0.00046989413766230587;708670.2584898256;-0.00029417096326606106;-8.221838381760734e-05;-5.7478940363220934e-05;-0.00023669202290284012
639aada97bc6ba414b855fb4;2022-12-15 00:16:14;1.5534016777777777;1.55322;1.5536032;0.00024668442520810494;1301257.668493671;-8.994270867048957e-05;-5.532831511001839e-05;-8.221838381760734e-05;-7.724324852882234e-06
639aaeb67bc6ba414b856afc;2022-12-15 00:20:45;1.5533827643055556;1.55307;1.5535299999999999;0.00029612791552090467;1465582.8689320663;-1.2175519373209553e-05;-5.532831511001839e-05;-5.532831511001839e-05;4.315279573680884e-05
639aafc97bc6ba414b857644;2022-12-15 00:25:20;1.5528652068055555;1.5525178;1.55307;0.00035560072927124785;1954439.1863995942;-0.0003331809209505545;-6.324096588043276e-05;-5.532831511001839e-05;-0.00027785260584053614
639ab0dd7bc6ba414b85818c;2022-12-15 00:29:52;1.5530039054166667;1.55273;1.55351905;0.0005080798555933888;871910.1832577445;8.93178689968045e-05;-6.190119879633904e-05;-6.324096588043276e-05;0.00015255883487723726
639ab2027bc6ba414b858cd4;2022-12-15 00:34:47;1.5532592365277778;1.55302;1.55351905;0.0003212921502501689;1173386.8994510295;0.0001644111197792419;-6.783727086573438e-05;-6.190119879633904e-05;0.00022631231857558095
639ab3427bc6ba414b85981c;2022-12-15 00:40:09;1.5529510641666668;1.55237;1.55351905;0.0007399138495175825;882535.1767989617;-0.0001984036881054164;-6.190119879633904e-05;-6.783727086573438e-05;-0.00013056641723968202
639ab45d7bc6ba414b85a364;2022-12-15 00:44:52;1.5532035533333335;1.553;1.55343;0.0002768471647372481;639341.9277672152;0.00016258668575763283;-7.484020330191965e-05;-6.190119879633904e-05;0.00022448788455397187
639ab5837bc6ba414b85aeac;2022-12-15 00:49:46;1.5533137186111112;1.5530365000000002;1.55348;0.0002855186268465926;2609286.855390643;7.092777861685593e-05;-5.532831511001839e-05;-7.484020330191965e-05;0.00014576798191877558
639ab6a77bc6ba414b85b9fc;2022-12-15 00:54:36;1.5532203231944446;1.5528300000000002;1.5537600999999999;0.0005988203901986122;1239102.7629401516;-6.012656396941557e-05;-5.7478940363220934e-05;-5.532831511001839e-05;-4.7982488593971775e-06
639ab7d57bc6ba414b85c544;2022-12-15 00:59:39;1.552593505138889;1.55223;1.55293;0.0004508585136309092;893850.2608157732;-0.00040356029739965196;-6.783727086573438e-05;-5.7478940363220934e-05;-0.00034608135703643106
639ab90f7bc6ba414b85d08c;2022-12-15 01:04:50;1.5528442951388888;1.5523500000000001;1.55336;0.0006504193647500372;813321.4179490183;0.00016152972376197623;-6.190119879633904e-05;-6.783727086573438e-05;0.0002293669946277106
639aba2c7bc6ba414b85dbd4;2022-12-15 01:09:37;1.5530237599999999;1.55271;1.55329;0.00037346498806948387;618531.8768275596;0.00011557170391963721;-8.221838381760734e-05;-6.190119879633904e-05;0.00017747290271597627
639abb497bc6ba414b85e71c;2022-12-15 01:14:24;1.5533996613888887;1.5528433;1.55396;0.0007188748831074447;514693.1805443242;0.00024204484089082926;-8.541357043622221e-05;-8.221838381760734e-05;0.00032426322470843663
