inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return
2022-11-24 18:17:44;0.007209982416666663;0.00720995;0.00721007;1.200000000001547e-07;0.0;0.0
2022-11-24 18:18:44;0.007209982166666671;0.00720995;0.00721005;1.0000000000027348e-07;559999999.9984685;-3.467414726064422e-08
2022-11-24 18:19:44;0.007209950500000005;0.00720991;0.007209999999999999;8.999999999946551e-08;722222222.2265114;-4.392058944733671e-06
2022-11-24 18:20:45;0.007211048166666673;0.007209999999999999;0.007212049999999999;2.0499999999999685e-06;48780487.8048788;0.00015224330134697877
2022-11-24 18:21:44;0.007211767666666673;0.0072114;0.00721194;5.400000000002625e-07;53703703.7036776;9.977745029165641e-05
2022-11-24 18:22:44;0.007211621666666673;0.0072114;0.0072124500000000005;1.0500000000007031e-06;101904761.90469366;-2.024468989415315e-05
2022-11-24 18:23:14;0.0072130779999999926;0.0072124500000000005;0.00721376;1.309999999999159e-06;76335877.86264442;0.00020194255891862312
2022-11-24 18:24:14;0.0072131645;0.00721265;0.0072134;7.499999999998827e-07;44000000.000006884;1.199210656080239e-05
2022-11-24 18:25:27;0.007212402249999992;0.00721225;0.007212715;4.6499999999984054e-07;161290322.58070046;-0.00010567483938681559
2022-11-24 18:26:14;0.00721246566666667;0.007212;0.007212715;7.150000000000906e-07;120279720.27970505;8.792724598574603e-06
2022-11-24 18:27:14;0.00721193124999999;0.0072118849999999995;0.007212;1.150000000001844e-07;278260869.56477123;-7.409625104354411e-05
2022-11-24 18:27:48;0.007211460166666674;0.007210899999999999;0.0072119;1.000000000001e-06;99999999.9999;-6.531999779061881e-05
2022-11-24 18:28:44;0.00720966391666666;0.007209285;0.0072103;1.0150000000000436e-06;89655172.41378924;-0.0002490827042651626
2022-11-24 18:30:09;0.007209166416666666;0.00720845;0.007210375;1.9249999999998435e-06;63896103.89610909;-6.90046035077909e-05
2022-11-24 18:30:56;0.007210458916666672;0.00721035;0.007210745;3.9500000000025626e-07;86075949.36703277;0.00017928563793695682
2022-11-24 18:31:44;0.0072118205;0.007210745;0.00721329;2.544999999999631e-06;39292730.844799414;0.00018883449015715908
2022-11-24 18:32:44;0.007212969999999993;0.0072128750000000005;0.0072131;2.2499999999953113e-07;111111111.11134265;0.0001593910996527761
2022-11-24 18:33:44;0.007213821083333331;0.0072131;0.007214385;1.2850000000001749e-06;89494163.42411233;0.00011799346639984975
2022-11-24 18:34:44;0.0072134473333333345;0.00721325;0.00721475;1.4999999999997654e-06;43333333.33334011;-5.181026749612639e-05
2022-11-24 18:35:38;0.007215741583333324;0.007215265;0.007216205;9.399999999996217e-07;78723404.25535083;0.0003180518126732055
2022-11-24 18:36:25;0.007215834750000002;0.00721545;0.007216205;7.54999999999853e-07;68874172.18544388;1.291158581586907e-05
2022-11-24 18:37:14;0.0072156837500000045;0.00721548;0.0072158;3.199999999998343e-07;162500000.00008413;-2.092619984094223e-05
2022-11-24 18:38:15;0.007215582833333321;0.0072155;0.00721563;1.3000000000009532e-07;315384615.38438416;-1.398573859113557e-05
2022-11-24 18:39:15;0.007215706333333333;0.0072153;0.00721589;5.899999999999656e-07;557627118.6441003;1.711573449641046e-05
2022-11-24 18:39:49;0.007216938749999999;0.007209999999999999;0.007220000000000001;1.0000000000001327e-05;30999999.999995887;0.00017079640020446548
2022-11-24 18:40:45;0.007216812333333338;0.0072152;0.007220000000000001;4.800000000000984e-06;9166666.666664787;-1.7516660600845733e-05
2022-11-24 18:41:54;0.00721815358333333;0.00721756;0.0072184499999999995;8.899999999999186e-07;24719101.123597767;0.00018585075211076577
2022-11-24 18:42:45;0.007218396333333339;0.0072177000000000005;0.0072188;1.0999999999995388e-06;82727272.72730741;3.363048419609392e-05
2022-11-24 18:43:28;0.007217752499999999;0.0072177000000000005;0.007217925;2.2499999999953113e-07;151111111.111426;-8.919340302324649e-05
2022-11-24 18:44:15;0.007217504999999991;0.007217049999999999;0.007217925;8.750000000008751e-07;196571428.571232;-3.429045260385937e-05
2022-11-24 18:45:15;0.007217550666666663;0.007217245000000001;0.007217765;5.199999999995139e-07;105769230.76932964;6.327209565094878e-06
2022-11-24 18:46:15;0.0072174172500000045;0.0072173;0.0072177000000000005;4.0000000000022656e-07;124999999.9999292;-1.848503361050999e-05
2022-11-24 18:46:45;0.007217657499999992;0.0072176;0.007217765;1.6499999999988746e-07;296969696.96989954;3.328753093596844e-05
2022-11-24 18:47:45;0.007216762333333329;0.00721655;0.0072176;1.0499999999998358e-06;95238095.23811014;-0.00012402454212644468
2022-11-24 18:48:45;0.007217124166666671;0.00721655;0.00721815;1.5999999999991715e-06;46250000.000023946;5.013790348493399e-05
2022-11-24 18:49:15;0.007217705166666667;0.00721756;0.00721815;5.899999999999656e-07;74576271.18644503;8.050297966043891e-05
2022-11-24 18:49:44;0.007217607833333331;0.007217599999999999;0.00721761;1.0000000000807974e-08;699999999.9434419;-1.3485357338422424e-05
2022-11-24 18:50:45;0.007217137666666669;0.00721695;0.00721761;6.600000000004172e-07;178787878.78776577;-6.514161998254682e-05
2022-11-24 18:51:45;0.0072168510000000085;0.00721655;0.00721695;3.999999999993592e-07;142500000.0002283;-3.972027137359958e-05
2022-11-24 18:52:15;0.007216916333333334;0.0072168300000000005;0.00721695;1.1999999999928734e-07;200000000.00118777;9.052886546477527e-06
2022-11-24 18:53:15;0.007216634083333326;0.00721605;0.00721695;8.999999999998592e-07;137777777.77779934;-3.9109501478460884e-05
