inserttime;initial_investment;agg_return;profit_loss
2022-11-24 18:26:26;100.0;100.0;0.0
2022-11-24 18:35:44;200.0;199.95606931413;-0.043930685870009256
2022-11-24 18:44:35;299.95606931413;300.7766083649824;0.8205390508524033
