inserttime;initial_investment;agg_return;profit_loss
2022-11-24 18:26:26;100.0;100.0093972773569;0.009397277356896439
2022-11-24 18:35:44;200.0093972773569;200.02819327368454;0.01879599632763984
2022-11-24 18:44:35;300.02819327368456;300.0421342176128;0.013940943928218985
2022-11-24 18:52:44;400.0421342176128;400.00713715999154;-0.034997057621239946
2022-11-24 19:01:14;500.00713715999154;500.0649767590964;0.05783959910485237
2022-11-24 19:09:38;500.00713715999154;500.06099282227854;0.0538556622869919
2022-11-24 19:18:07;500.00713715999154;499.6663393063604;-0.3407978536311589
