_id;inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension;return
639aa4212c4330a3456e679d;2022-12-14 23:35:34;0.12858210974999998;0.12857849999999998;0.128587;6.610561933187117e-05;0.0;0.0
639aa5ef2c4330a3456e7e2d;2022-12-14 23:43:00;0.1285849047638889;0.12857849999999998;0.128587;6.610418241262697e-05;1497635.9495989983;2.1737191078540962e-05
639aa7bb2c4330a3456e94bd;2022-12-14 23:50:55;0.1285851265277778;0.128580155;0.12858743;5.657730560641038e-05;1113520.6833331757;1.724649478089895e-06
639aa98a2c4330a3456eab4d;2022-12-14 23:58:42;0.12858452930555556;0.128581805;0.12858693;3.98570498929632e-05;3035849.374826978;-4.644566897888226e-06
639aab9d2c4330a3456ec1dd;2022-12-15 00:07:17;0.12858003779166666;0.12857519499999998;0.128583;6.0701490947401324e-05;2685271.769374524;-3.493043769072579e-05
639aad742c4330a3456ed86d;2022-12-15 00:15:15;0.12857998198611112;0.12857354;0.12859355;0.00015562298027212485;1150215.7309093922;-4.3401414788947577e-07
639aaf332c4330a3456eeefd;2022-12-15 00:22:45;0.12857675913888889;0.12857189000000002;0.1285952;0.00018129248361899793;226153.88780356222;-2.506492202325947e-05
639ab0fd2c4330a3456f058d;2022-12-15 00:30:26;0.12858113741666666;0.12857519499999998;0.12858544500000002;7.97162025937744e-05;62722.50605663553;3.405185981583894e-05
639ab2ec2c4330a3456f1c1d;2022-12-15 00:38:20;0.12858686763888888;0.128581805;0.12859399999999999;9.483861162432159e-05;1075511.3160454773;4.456502981190336e-05
639ab4c12c4330a3456f32ad;2022-12-15 00:46:32;0.12859811356944445;0.128591725;0.128604375;9.836847251395948e-05;1260566.488743669;8.745784668425167e-05
639ab6972c4330a3456f493d;2022-12-15 00:54:23;0.128602768625;0.12859503500000002;0.128618935;0.00018584358840404875;543467.7669934597;3.6198474661439515e-05
639ab8a02c4330a3456f5fcd;2022-12-15 01:02:57;0.12864736044444444;0.12861579;0.12868615;0.0005469214429034171;780733.6968417336;0.0003467407422189116
639abaa62c4330a3456f765d;2022-12-15 01:11:42;0.1286453304722222;0.12863804499999998;0.128655175;0.00013315679579781284;262848.0190612614;-1.57793538493199e-05
639abc692c4330a3456f8ced;2022-12-15 01:19:11;0.12864695358333333;0.12864301;0.12865128;6.428446045282856e-05;793348.806861705;1.261694540461321e-05
639abe262c4330a3456fa37d;2022-12-15 01:26:37;0.128642805375;0.128627;0.12864897;0.00017078296711554465;1077390.814246208;-3.2244901397102317e-05
639ac0012c4330a3456fba0d;2022-12-15 01:34:26;0.12862345393055555;0.12861;0.12863275000000002;0.00017687287430719013;293996.4661267798;-0.00015042772417815244
639ac1dd2c4330a3456fd09d;2022-12-15 01:42:28;0.12863645458333334;0.128623155;0.128656585;0.00025987967492017836;323226.50867483375;0.00010107528899673613
639ac3862c4330a3456fe72d;2022-12-15 01:49:33;0.12863319888888888;0.128623985;0.128641355;0.00013503512429182798;199947.9775473053;-2.53092675400568e-05
639ac5362c4330a3456ffdbd;2022-12-15 01:56:45;0.1286368691111111;0.12863142500000002;0.128650375;0.00014731390876453622;821375.2592323385;2.8532464821887012e-05
639ac6f92c4330a34570144d;2022-12-15 02:04:11;0.1286361751388889;0.128628115;0.12864930000000002;0.00016468928726434174;1111183.3868481552;-5.3948158643073895e-06
639ac8ee2c4330a345702add;2022-12-15 02:12:25;0.1286309435;0.128624805;0.128633575;6.817955121343943e-05;132004.38899671045;-4.067004389109095e-05
639acabe2c4330a34570416d;2022-12-15 02:20:21;0.12862866108333335;0.128623155;0.128634985;9.197017134737982e-05;1446121.0417630596;-1.774391607930429e-05
639acc602c4330a3457057fd;2022-12-15 02:27:18;0.12862667798611113;0.12862067500000002;0.128629;6.472218773211753e-05;448068.9083012739;-1.5417226654708706e-05
639ace382c4330a345706e8d;2022-12-15 02:35:07;0.12862538619444444;0.128607355;0.128629;0.0001682793781257599;1259809.7423533765;-1.0042952884397026e-05
639ad0272c4330a34570851d;2022-12-15 02:43:26;0.12862232652777777;0.12860389;0.1286282;0.00018900295661149877;830674.836069989;-2.378742452940576e-05
639ad1c82c4330a345709bad;2022-12-15 02:50:23;0.12862570370833334;0.12860802;0.128634735;0.00020769565669851166;813690.5830694294;2.6256565611414273e-05
639ad3702c4330a34570b23d;2022-12-15 02:57:26;0.12862734730555556;0.12860793999999998;0.128635;0.00021037516956438413;442067.37987459055;1.2778139787197612e-05
639ad52f2c4330a34570c8cd;2022-12-15 03:04:51;0.12864477704166669;0.12861645500000002;0.12866842;0.00040394177824379336;445608.7725874285;0.0001355056795949094
639ad6e52c4330a34570df5d;2022-12-15 03:12:12;0.1286448911111111;0.128638625;0.12865459499999998;0.00012414018047699174;1023037.0176039683;8.867009375825295e-07
639ad8a02c4330a34570f5ed;2022-12-15 03:19:34;0.1286322133888889;0.12861636999999998;0.128645;0.0002225725519740026;597557.9595076708;-9.854819816564183e-05
639ada642c4330a345710c7d;2022-12-15 03:27:07;0.12863425697222222;0.12861579;0.128643505;0.00021545582531695744;329533.90745203465;1.588702611495086e-05
639adc0e2c4330a34571230d;2022-12-15 03:34:13;0.12863601125;0.1286215;0.12864077499999998;0.00014984139987460376;874257.7158891243;1.363771843564609e-05
639addd72c4330a34571399d;2022-12-15 03:41:50;0.12863464830555557;0.12861562999999998;0.12864384;0.00021930327770647884;683984.3050625257;-1.059535686136501e-05
639adf712c4330a34571502d;2022-12-15 03:48:41;0.12862479609722224;0.12861472000000002;0.12862977;0.00011700698820632533;1427265.1792858648;-7.659062673320144e-05
