_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;percentage_difference
639f2e77a668eef17e1b7766;2022-12-18 10:15:03;100.0;100.0375514834005;100.00278813686371;0.03755148340050596;0.0027881368637139303;0.03476334653679203
639f2faea668eef17e1b77c6;2022-12-18 10:20:14;200.0375514834005;199.99525496144105;200.04312880411467;-0.04229652195945732;0.0055773207141669445;0.023932427845977176
639f30e6a668eef17e1b7826;2022-12-18 10:25:26;199.99525496144105;199.89325113771207;200.0008311028703;-0.1020038237289782;0.005576141429258996;0.053791258787104
639f321ca668eef17e1b7886;2022-12-18 10:30:36;199.89325113771207;199.92608774310457;199.8988244351351;0.03283660539250377;0.005573297423040913;0.013638933688001502
639f3352a668eef17e1b78e6;2022-12-18 10:35:46;299.9260877431046;300.1996040666827;299.9344500929208;0.2735163235781215;0.00836234981625239;0.08840643898538803
639f348aa668eef17e1b7946;2022-12-18 10:40:58;400.1996040666827;399.9358468877248;400.21076217937207;-0.26375717895791695;0.011158112689372501;0.06869454363615064
