_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;percentage_difference
639f2e77a668eef17e1b776b;2022-12-18 10:15:03;100.0;100.0517171575129;100.00118095424445;0.05171715751289696;0.0011809542444467525;0.05053620326845021
639f2faea668eef17e1b77cb;2022-12-18 10:20:14;200.05171715751288;200.00094269283417;200.07272149749244;-0.050774464678710274;0.021004339979555198;0.0358801242389485
639f30e6a668eef17e1b782b;2022-12-18 10:25:26;200.00094269283417;199.9779157603333;200.07378002457096;-0.02302693250086918;0.07283733173679252;0.047931906193508365
639f321ca668eef17e1b788b;2022-12-18 10:30:36;199.9779157603333;200.012423521604;199.9992408282718;0.034507761270702986;0.021325067938505526;0.006592074570872349
639f3352a668eef17e1b78eb;2022-12-18 10:35:46;300.012423521604;300.1082492660694;300.0505382627753;0.09582574446540093;0.03811474117134139;0.019236204493346176
639f348aa668eef17e1b794b;2022-12-18 10:40:58;400.1082492660694;400.3128214457873;400.22703313513;0.20457217971789987;0.11878386906062133;0.021441275158570867
