_id;inserttime;initial_investment;agg_return;agg_predicted_return;actual_profit_loss;predicted_profit_loss;percentage_difference
639f2e77a668eef17e1b776a;2022-12-18 10:15:03;100.0;100.06894120193056;100.0742302812408;0.06894120193055642;0.07423028124080133;0.005289079310244915
639f2faea668eef17e1b77ca;2022-12-18 10:20:14;200.06894120193056;199.96725850988554;200.21745293966023;-0.10168269204501712;0.1485117377296774;0.12505410798479313
639f30e6a668eef17e1b782a;2022-12-18 10:25:26;199.96725850988554;200.0390183784522;200.11569476826693;0.07175986856665872;0.14843625838139474;0.03834447218315265
639f321ca668eef17e1b788a;2022-12-18 10:30:36;300.03901837845217;300.07017397294516;300.26173818562665;0.031155594492986438;0.22271980717448514;0.06384643361280115
639f3352a668eef17e1b78ea;2022-12-18 10:35:46;400.07017397294516;400.1738596574357;400.36714718824584;0.10368568449052873;0.29697321530068166;0.048313406843276466
639f348aa668eef17e1b794a;2022-12-18 10:40:58;500.1738596574357;500.69940970784666;500.5451401201524;0.5255500504109705;0.37128046271669746;0.030843192764997914
