_id;inserttime;avgfxrate;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639f2d7fa668eef17e1b7732;2022-12-14 23:35:33;0.6441132083333333;0.0010867654799556444;0.0;0.0;0.0010793644767702895;0.0;0.0
639f2dbea668eef17e1b7742;2022-12-14 23:43:15;0.6439524166666667;0.00046587293134636834;485110.82055542944;-0.00024963261828252;0.0011740261349957345;0.0010793644767702895;-0.0013289970950528095
639f2dfca668eef17e1b7752;2022-12-14 23:50:58;0.6438347222222222;0.000776596823287637;733971.5833332512;-0.00018276885278848358;0.0012536073959459773;0.0011740261349957345;-0.001356794987784218
639f2e3ba668eef17e1b7762;2022-12-14 23:58:42;0.6436638194444444;0.000776803021849981;561274.8505556174;-0.0002654451086264522;0.0006739040872361789;0.0012536073959459773;-0.0015190525045724295
639f2e79a668eef17e1b7782;2022-12-15 00:07:28;0.6435288472222223;0.0007769659466831731;561157.1547778395;-0.00020969366017595497;0.00039970745062612996;0.0006739040872361789;-0.0008835977474121339
639f2eb8a668eef17e1b7792;2022-12-15 00:15:23;0.6437369444444444;0.0006213718250164475;471537.3118056075;0.00032336891053197494;0.00047844160767650614;0.00039970745062612996;-7.633854009415501e-05
639f2ef6a668eef17e1b77a2;2022-12-15 00:22:50;0.6438170694444445;0.000667891580400458;676756.5474159555;0.00012446854369877228;0.0005580227178113284;0.00047844160767650614;-0.00035397306397773386
639f2f34a668eef17e1b77b2;2022-12-15 00:30:29;0.6439533333333333;0.0006522211754476313;663885.2222220848;0.00021165000953818924;0.000652684149609163;0.0005580227178113284;-0.0003463727082731392
639f2f72a668eef17e1b77c2;2022-12-15 00:38:43;0.6438535277777778;0.0007377454335607004;653341.8955555513;-0.0001549888018108611;0.0007473457613494695;0.000652684149609163;-0.0008076729514200241
639f2fb0a668eef17e1b77e2;2022-12-15 00:46:32;0.6438573055555555;0.0006833812340147942;601421.2558712176;5.867449062137602e-06;0.0008611821866155562;0.0007473457613494695;-0.0007414783122873319
639f2fefa668eef17e1b77f2;2022-12-15 00:54:23;0.6438045138888888;0.0006368392752070412;533886.6700541725;-8.199280525545446e-05;0.0002458822449962572;0.0008611821866155562;-0.0009431749918710106
639f302da668eef17e1b7802;2022-12-15 01:02:58;0.6440660694444444;0.000690922905446447;642618.7299625054;0.00040626548884490515;0.00035696523167146673;0.0002458822449962572;0.00016038324384864792
639f306ba668eef17e1b7812;2022-12-15 01:11:42;0.6439042638888889;0.0006212103606586621;669660.4344443323;-0.00025122508890296045;0.0004442846902189552;0.00035696523167146673;-0.0006081903205744272
639f30aaa668eef17e1b7822;2022-12-15 01:19:12;0.6436260972222223;0.0009322182593116408;455901.8188657066;-0.00043200003830783676;0.000542194110469531;0.0004442846902189552;-0.000876284728526792
639f30e8a668eef17e1b7842;2022-12-15 01:26:38;0.6435419027777778;0.0004661701106098142;615655.0869908086;-0.00013081266407295652;0.0006409502382921349;0.000542194110469531;-0.0006730067745424875
639f3126a668eef17e1b7852;2022-12-15 01:34:30;0.6434897777777777;0.0007770131201254522;732291.3671111916;-8.09970567185721e-05;0.0007164369212707754;0.0006409502382921349;-0.000721947295010707
639f3164a668eef17e1b7862;2022-12-15 01:42:28;0.6434123194444444;0.0006216853297825206;608024.641875067;-0.00012037228252603186;0.0008302734084716067;0.0007164369212707754;-0.0008368092037968072
639f31a2a668eef17e1b7872;2022-12-15 01:49:33;0.643714125;0.0006213938524340381;580951.997812564;0.00046907021583948597;0.0009131020220778563;0.0008302734084716067;-0.0003612031926321207
639f31e0a668eef17e1b7882;2022-12-15 01:56:46;0.6434759583333333;0.0010489902400523218;503341.1940740881;-0.00036998825630362147;0.00028646396030873573;0.0009131020220778563;-0.0012830902783814778
639f321ea668eef17e1b78a2;2022-12-15 02:04:16;0.6437044305555556;0.001576810647588649;228943.15214833326;0.0003550594536804405;0.00030655825720248567;0.00028646396030873573;6.859549337170478e-05
639f325ca668eef17e1b78b2;2022-12-15 02:12:37;0.6435660555555555;0.0005826907692892662;363829.34340728587;-0.00021496667326137398;0.00047578696295086056;0.00030655825720248567;-0.0005215249304638596
639f329aa668eef17e1b78c2;2022-12-15 02:20:21;0.6434218888888888;0.0009402850764757769;496657.8877868967;-0.00022401222908215802;0.0005704486085439806;0.00047578696295086056;-0.0006997991920330186
639f32d8a668eef17e1b78d2;2022-12-15 02:27:19;0.6433524166666666;0.000621743215129949;582233.9370833975;-0.00010797304757873565;0.0006692047251883399;0.0005704486085439806;-0.0006784216561227163
639f3316a668eef17e1b78e2;2022-12-15 02:35:12;0.64352;0.0006604301342614024;684402.4470589883;0.0002604845011721783;0.0007446912406296336;0.0006692047251883399;-0.0004087202240161616
639f3354a668eef17e1b7902;2022-12-15 02:43:26;0.6431608055555555;0.0016092398527081807;323133.9312936446;-0.0005581713768716323;0.000810396930813081;0.0007446912406296336;-0.001302862617501266
639f3393a668eef17e1b7912;2022-12-15 02:50:24;0.6426350416666666;0.0009336559028028596;212069.5637499841;-0.0008174687952801632;0.0009254299671740959;0.000810396930813081;-0.0016278657260932442
639f33d1a668eef17e1b7922;2022-12-15 02:57:27;0.6420781388888889;0.0012926775570282097;243680.25753008865;-0.0008665926095991216;0.00024015230371117222;0.0009254299671740959;-0.0017920225767732176
639f340fa668eef17e1b7932;2022-12-15 03:04:54;0.642102861111111;0.0014795137314231903;153428.7889181276;3.850344798367337e-05;0.00032298112861350636;0.00024015230371117222;-0.00020164885572749886
