_id;inserttime;avgfxrate;volatility;fractal_dimension;return;future_predicted_return;predicted_return;error
639f2d7fa668eef17e1b772d;2022-12-14 23:35:36;0.8075372424999999;0.0005007818571289874;0.0;0.0;-4.497894287109375e-05;0.0;0.0
639f2dbda668eef17e1b773d;2022-12-14 23:43:18;0.80759954125;0.0003238610061556357;1546959.9318148163;7.714659674049428e-05;-4.497894287109375e-05;-4.497894287109375e-05;0.00012212553961158803
639f2dfca668eef17e1b774d;2022-12-14 23:50:55;0.807536573888889;0.0004705669220281435;1179428.4171270474;-7.79685449220769e-05;-4.497894287109375e-05;-4.497894287109375e-05;-3.298960205098315e-05
639f2e3aa668eef17e1b775d;2022-12-14 23:58:42;0.8076643483333332;0.0005838440200724122;816999.0333048874;0.0001582274395683401;-4.497894287109375e-05;-4.497894287109375e-05;0.00020320638243943385
639f2e79a668eef17e1b777d;2022-12-15 00:07:28;0.8077575652777779;0.0004085384206664267;1028055.0830809906;0.00011541545028822899;-4.497894287109375e-05;-4.497894287109375e-05;0.00016039439315932273
639f2eb7a668eef17e1b778d;2022-12-15 00:15:23;0.8077523359722223;0.0004333011300782033;1442414.885664384;-6.473855251083945e-06;-4.497894287109375e-05;-4.497894287109375e-05;3.8505087620009804e-05
639f2ef5a668eef17e1b779d;2022-12-15 00:22:51;0.8076519876388889;0.0006190785234885252;594431.8629021557;-0.0001242315606708931;-4.497894287109375e-05;-4.497894287109375e-05;-7.925261779979936e-05
639f2f33a668eef17e1b77ad;2022-12-15 00:30:29;0.8073357265277779;0.0003096605188961259;636180.5525039589;-0.00039158092340689363;-4.497894287109375e-05;-4.497894287109375e-05;-0.0003466019805357999
639f2f71a668eef17e1b77bd;2022-12-15 00:38:43;0.8073873168055556;0.000458268283757409;1269998.42805637;6.390188874667118e-05;-4.497894287109375e-05;-4.497894287109375e-05;0.00010888083161776494
639f2fafa668eef17e1b77dd;2022-12-15 00:46:33;0.8073364947222221;0.0003839786780685323;966199.4823936139;-6.294634839520552e-05;-4.497894287109375e-05;-4.497894287109375e-05;-1.7967405524111774e-05
639f2feea668eef17e1b77ed;2022-12-15 00:54:23;0.8074095233333334;0.0006192644321752983;930135.7708801025;9.045622437317719e-05;-4.497894287109375e-05;-4.497894287109375e-05;0.00013543516724427094
639f302ca668eef17e1b77fd;2022-12-15 01:03:04;0.8069714545833334;0.0006072085911056098;502298.5584651459;-0.0005425607914450014;-4.497894287109375e-05;-4.497894287109375e-05;-0.0004975818485739076
639f306aa668eef17e1b780d;2022-12-15 01:11:42;0.8068581418055555;0.0006196876180503992;469591.4385307808;-0.00014041733091592058;-4.497894287109375e-05;-4.497894287109375e-05;-9.543838804482684e-05
639f30a9a668eef17e1b781d;2022-12-15 01:19:12;0.8070171313888889;0.0006195655340544609;568140.0604977142;0.0001970477523813532;-4.497894287109375e-05;-4.497894287109375e-05;0.00024202669525244695
639f30e7a668eef17e1b783d;2022-12-15 01:26:37;0.8068740469444445;0.0002754457165176276;1038317.1087784803;-0.00017730038047405474;-4.497894287109375e-05;-4.497894287109375e-05;-0.000132321437602961
639f3125a668eef17e1b784d;2022-12-15 01:34:32;0.8067949554166666;0.0005825519815716256;1117496.8425027297;-9.802214865811546e-05;-4.497894287109375e-05;-4.497894287109375e-05;-5.304320578702171e-05
639f3163a668eef17e1b785d;2022-12-15 01:42:27;0.8067844072222223;0.0006817186785917223;611689.2687485523;-1.3074194841476199e-05;-4.497894287109375e-05;-4.497894287109375e-05;3.190474802961755e-05
639f31a1a668eef17e1b786d;2022-12-15 01:49:34;0.8064369195833333;0.0004960090371442039;687487.4739446766;-0.0004307069345643907;-4.497894287109375e-05;-4.497894287109375e-05;-0.00038572799169329697
639f31dfa668eef17e1b787d;2022-12-15 01:56:46;0.8067289159722222;0.000471038030838517;895893.690895357;0.00036208211925583677;-4.497894287109375e-05;-4.497894287109375e-05;0.0004070610621269305
639f321da668eef17e1b789d;2022-12-15 02:04:15;0.8067940141666666;0.0006569210860438333;931618.7484339087;8.069401400592378e-05;-4.497894287109375e-05;-4.497894287109375e-05;0.00012567295687701752
639f325ba668eef17e1b78ad;2022-12-15 02:12:38;0.8070647159722223;0.0006690913247887321;588858.3298018501;0.000335527781320079;-4.497894287109375e-05;-4.497894287109375e-05;0.00038050672419117276
639f329aa668eef17e1b78bd;2022-12-15 02:20:19;0.8073043058333333;0.000495476113665787;696299.9637813268;0.0002968657362531781;-4.497894287109375e-05;-4.497894287109375e-05;0.00034184467912427185
639f32d8a668eef17e1b78cd;2022-12-15 02:27:19;0.8073479319444445;0.00047067687296198417;1111165.7063342517;5.403923996932226e-05;-4.497894287109375e-05;-4.497894287109375e-05;9.901818284041602e-05
639f3316a668eef17e1b78dd;2022-12-15 02:35:11;0.8073918759722222;0.000544964611478372;1038599.5495460954;5.443009889403594e-05;-4.497894287109375e-05;-4.497894287109375e-05;9.94090417651297e-05
639f3354a668eef17e1b78fd;2022-12-15 02:43:26;0.8071379890277778;0.0004707992997054413;1025914.8650012695;-0.0003144531819058424;-4.497894287109375e-05;-4.497894287109375e-05;-0.00026947423903474866
639f3392a668eef17e1b790d;2022-12-15 02:50:24;0.8075385993055556;0.0008915982475873083;585465.4844965743;0.0004963343111385099;-4.497894287109375e-05;-4.497894287109375e-05;0.0005413132540096037
639f33d0a668eef17e1b791d;2022-12-15 02:57:27;0.8077727047222223;0.0005199482447780975;498126.50124539895;0.00028989997118156956;-4.497894287109375e-05;-4.497894287109375e-05;0.0003348789140526633
